time_utc,time_msc,bid,ask,last,volume,flags
2026-08-18T16:13:00.178000+00:00,1787069580178,113.242,113.253,0.0,0,134
2026-08-18T16:13:01.408000+00:00,1787069581408,113.241,113.252,0.0,0,134
2026-08-18T16:13:01.457000+00:00,1787069581457,113.239,113.25,0.0,0,134
2026-08-18T16:13:01.493000+00:00,1787069581493,113.237,113.248,0.0,0,134
2026-08-18T16:13:01.611000+00:00,1787069581611,113.235,113.246,0.0,0,134
2026-08-18T16:13:02.660000+00:00,1787069582660,113.234,113.245,0.0,0,134
2026-08-18T16:13:10.246000+00:00,1787069590246,113.233,113.244,0.0,0,134
2026-08-18T16:13:12.508000+00:00,1787069592508,113.234,113.245,0.0,0,134
2026-08-18T16:13:13.015000+00:00,1787069593015,113.232,113.243,0.0,0,134
2026-08-18T16:13:15.545000+00:00,1787069595545,113.23,113.241,0.0,0,134
2026-08-18T16:13:21.959000+00:00,1787069601959,113.231,113.242,0.0,0,134
2026-08-18T16:13:23.465000+00:00,1787069603465,113.23,113.241,0.0,0,134
2026-08-18T16:13:24.469000+00:00,1787069604469,113.231,113.242,0.0,0,134
2026-08-18T16:13:24.830000+00:00,1787069604830,113.23,113.241,0.0,0,134
2026-08-18T16:13:24.927000+00:00,1787069604927,113.231,113.242,0.0,0,134
2026-08-18T16:13:26.439000+00:00,1787069606439,113.232,113.243,0.0,0,134
2026-08-18T16:13:27.657000+00:00,1787069607657,113.231,113.242,0.0,0,134
2026-08-18T16:13:28.178000+00:00,1787069608178,113.228,113.239,0.0,0,134
2026-08-18T16:13:28.180000+00:00,1787069608180,113.227,113.238,0.0,0,134
2026-08-18T16:13:28.184000+00:00,1787069608184,113.225,113.236,0.0,0,134
2026-08-18T16:13:28.191000+00:00,1787069608191,113.223,113.234,0.0,0,134
2026-08-18T16:13:28.212000+00:00,1787069608212,113.221,113.232,0.0,0,134
2026-08-18T16:13:28.236000+00:00,1787069608236,113.219,113.23,0.0,0,134
2026-08-18T16:13:28.315000+00:00,1787069608315,113.221,113.232,0.0,0,134
2026-08-18T16:13:28.404000+00:00,1787069608404,113.219,113.23,0.0,0,134
2026-08-18T16:13:28.476000+00:00,1787069608476,113.218,113.229,0.0,0,134
2026-08-18T16:13:28.754000+00:00,1787069608754,113.216,113.227,0.0,0,134
2026-08-18T16:13:29.761000+00:00,1787069609761,113.214,113.225,0.0,0,134
2026-08-18T16:13:33.115000+00:00,1787069613115,113.213,113.224,0.0,0,134
2026-08-18T16:13:33.172000+00:00,1787069613172,113.211,113.222,0.0,0,134
2026-08-18T16:13:33.489000+00:00,1787069613489,113.213,113.224,0.0,0,134
2026-08-18T16:13:35.148000+00:00,1787069615148,113.214,113.225,0.0,0,134
2026-08-18T16:13:37.350000+00:00,1787069617350,113.215,113.226,0.0,0,134
2026-08-18T16:13:38.130000+00:00,1787069618130,113.216,113.227,0.0,0,134
2026-08-18T16:13:38.142000+00:00,1787069618142,113.218,113.229,0.0,0,134
2026-08-18T16:13:38.211000+00:00,1787069618211,113.22,113.231,0.0,0,134
2026-08-18T16:13:39.330000+00:00,1787069619330,113.219,113.23,0.0,0,134
2026-08-18T16:13:42.032000+00:00,1787069622032,113.217,113.228,0.0,0,134
2026-08-18T16:13:42.374000+00:00,1787069622374,113.215,113.226,0.0,0,134
2026-08-18T16:13:49.588000+00:00,1787069629588,113.214,113.225,0.0,0,134
2026-08-18T16:13:50.599000+00:00,1787069630599,113.215,113.226,0.0,0,134
2026-08-18T16:13:52.100000+00:00,1787069632100,113.216,113.227,0.0,0,134
2026-08-18T16:13:53.282000+00:00,1787069633282,113.217,113.228,0.0,0,134
2026-08-18T16:13:59.172000+00:00,1787069639172,113.215,113.226,0.0,0,134
2026-08-18T16:13:59.177000+00:00,1787069639177,113.213,113.224,0.0,0,134
2026-08-18T16:13:59.187000+00:00,1787069639187,113.211,113.222,0.0,0,134
2026-08-18T16:13:59.231000+00:00,1787069639231,113.21,113.221,0.0,0,134
2026-08-18T16:13:59.347000+00:00,1787069639347,113.208,113.219,0.0,0,134
2026-08-18T16:13:59.823000+00:00,1787069639823,113.21,113.221,0.0,0,134
2026-08-18T16:14:01.062000+00:00,1787069641062,113.21,113.221,0.0,0,130
2026-08-18T16:14:07.071000+00:00,1787069647071,113.212,113.223,0.0,0,134
2026-08-18T16:14:07.516000+00:00,1787069647516,113.214,113.225,0.0,0,134
2026-08-18T16:14:07.597000+00:00,1787069647597,113.215,113.226,0.0,0,134
2026-08-18T16:14:07.787000+00:00,1787069647787,113.214,113.225,0.0,0,134
2026-08-18T16:14:08.265000+00:00,1787069648265,113.212,113.223,0.0,0,134
2026-08-18T16:14:09.204000+00:00,1787069649204,113.214,113.225,0.0,0,134
2026-08-18T16:14:09.842000+00:00,1787069649842,113.215,113.226,0.0,0,134
2026-08-18T16:14:17.264000+00:00,1787069657264,113.216,113.227,0.0,0,134
2026-08-18T16:14:19.798000+00:00,1787069659798,113.214,113.225,0.0,0,134
2026-08-18T16:14:24.837000+00:00,1787069664837,113.215,113.226,0.0,0,134
2026-08-18T16:14:25.965000+00:00,1787069665965,113.213,113.224,0.0,0,134
2026-08-18T16:14:26.038000+00:00,1787069666038,113.211,113.222,0.0,0,134
2026-08-18T16:14:27.166000+00:00,1787069667166,113.21,113.221,0.0,0,134
2026-08-18T16:14:34.392000+00:00,1787069674392,113.212,113.223,0.0,0,134
2026-08-18T16:14:34.432000+00:00,1787069674432,113.213,113.224,0.0,0,134
