time_utc,time_msc,bid,ask,last,volume,flags
2026-08-18T18:03:00.503000+00:00,1787076180503,93.725,93.739,0.0,0,130
2026-08-18T18:03:11.768000+00:00,1787076191768,93.722,93.736,0.0,0,134
2026-08-18T18:03:15.022000+00:00,1787076195022,93.723,93.737,0.0,0,134
2026-08-18T18:03:27.672000+00:00,1787076207672,93.722,93.736,0.0,0,134
2026-08-18T18:03:28.358000+00:00,1787076208358,93.725,93.739,0.0,0,134
2026-08-18T18:03:31.916000+00:00,1787076211916,93.726,93.74,0.0,0,134
2026-08-18T18:03:43.424000+00:00,1787076223424,93.724,93.738,0.0,0,134
2026-08-18T18:03:45.203000+00:00,1787076225203,93.722,93.736,0.0,0,134
2026-08-18T18:03:45.293000+00:00,1787076225293,93.724,93.738,0.0,0,134
2026-08-18T18:03:45.402000+00:00,1787076225402,93.726,93.74,0.0,0,134
2026-08-18T18:03:46.407000+00:00,1787076226407,93.727,93.741,0.0,0,134
2026-08-18T18:03:56.197000+00:00,1787076236197,93.728,93.742,0.0,0,134
2026-08-18T18:03:57.876000+00:00,1787076237876,93.727,93.741,0.0,0,134
2026-08-18T18:03:59.589000+00:00,1787076239589,93.726,93.74,0.0,0,134
2026-08-18T18:04:00.600000+00:00,1787076240600,93.726,93.74,0.0,0,130
2026-08-18T18:04:09.634000+00:00,1787076249634,93.727,93.741,0.0,0,134
2026-08-18T18:04:24.108000+00:00,1787076264108,93.725,93.739,0.0,0,134
2026-08-18T18:04:25.176000+00:00,1787076265176,93.726,93.74,0.0,0,134
2026-08-18T18:04:38.569000+00:00,1787076278569,93.727,93.741,0.0,0,134
2026-08-18T18:04:45.893000+00:00,1787076285893,93.726,93.74,0.0,0,134
2026-08-18T18:04:53.507000+00:00,1787076293507,93.727,93.741,0.0,0,134
2026-08-18T18:04:58.393000+00:00,1787076298393,93.726,93.74,0.0,0,134
2026-08-18T18:05:00.716000+00:00,1787076300716,93.726,93.74,0.0,0,130
2026-08-18T18:05:02.496000+00:00,1787076302496,93.728,93.742,0.0,0,134
2026-08-18T18:05:03.538000+00:00,1787076303538,93.729,93.743,0.0,0,134
2026-08-18T18:05:14.257000+00:00,1787076314257,93.73,93.744,0.0,0,134
2026-08-18T18:05:18.321000+00:00,1787076318321,93.731,93.745,0.0,0,134
2026-08-18T18:05:22.141000+00:00,1787076322141,93.728,93.742,0.0,0,134
2026-08-18T18:05:22.218000+00:00,1787076322218,93.726,93.74,0.0,0,134
2026-08-18T18:05:31.443000+00:00,1787076331443,93.727,93.741,0.0,0,134
2026-08-18T18:05:32.637000+00:00,1787076332637,93.726,93.74,0.0,0,134
2026-08-18T18:05:36.353000+00:00,1787076336353,93.725,93.739,0.0,0,134
2026-08-18T18:05:42.666000+00:00,1787076342666,93.726,93.74,0.0,0,134
2026-08-18T18:05:44.526000+00:00,1787076344526,93.727,93.741,0.0,0,134
2026-08-18T18:05:45.997000+00:00,1787076345997,93.726,93.74,0.0,0,134
2026-08-18T18:05:47.068000+00:00,1787076347068,93.725,93.739,0.0,0,134
2026-08-18T18:05:52.847000+00:00,1787076352847,93.724,93.738,0.0,0,134
2026-08-18T18:05:53.847000+00:00,1787076353847,93.725,93.739,0.0,0,134
2026-08-18T18:05:55.142000+00:00,1787076355142,93.724,93.738,0.0,0,134
2026-08-18T18:05:58.041000+00:00,1787076358041,93.725,93.739,0.0,0,134
2026-08-18T18:05:59.518000+00:00,1787076359518,93.724,93.738,0.0,0,134
2026-08-18T18:06:00.914000+00:00,1787076360914,93.723,93.737,0.0,0,134
2026-08-18T18:06:01.199000+00:00,1787076361199,93.725,93.739,0.0,0,134
2026-08-18T18:06:02.233000+00:00,1787076362233,93.726,93.74,0.0,0,134
2026-08-18T18:06:05.643000+00:00,1787076365643,93.723,93.737,0.0,0,134
2026-08-18T18:06:07.268000+00:00,1787076367268,93.722,93.736,0.0,0,134
2026-08-18T18:06:08.226000+00:00,1787076368226,93.725,93.739,0.0,0,134
2026-08-18T18:06:09.621000+00:00,1787076369621,93.726,93.74,0.0,0,134
2026-08-18T18:06:13.618000+00:00,1787076373618,93.725,93.739,0.0,0,134
2026-08-18T18:06:21.696000+00:00,1787076381696,93.724,93.738,0.0,0,134
2026-08-18T18:06:22.730000+00:00,1787076382730,93.723,93.737,0.0,0,134
2026-08-18T18:06:26.614000+00:00,1787076386614,93.724,93.738,0.0,0,134
2026-08-18T18:06:28.339000+00:00,1787076388339,93.725,93.739,0.0,0,134
2026-08-18T18:06:31.661000+00:00,1787076391661,93.724,93.738,0.0,0,134
2026-08-18T18:06:47.430000+00:00,1787076407430,93.723,93.737,0.0,0,134
2026-08-18T18:06:48.702000+00:00,1787076408702,93.722,93.736,0.0,0,134
2026-08-18T18:06:50.526000+00:00,1787076410526,93.721,93.735,0.0,0,134
2026-08-18T18:06:51.507000+00:00,1787076411507,93.719,93.733,0.0,0,134
2026-08-18T18:06:52.549000+00:00,1787076412549,93.72,93.734,0.0,0,134
2026-08-18T18:06:54.940000+00:00,1787076414940,93.723,93.737,0.0,0,134
2026-08-18T18:06:58.198000+00:00,1787076418198,93.724,93.738,0.0,0,134
2026-08-18T18:06:59.224000+00:00,1787076419224,93.725,93.739,0.0,0,134
