time_utc,time_msc,bid,ask,last,volume,flags
2026-08-18T11:18:00.646000+00:00,1787051880646,159.722,159.732,0.0,0,130
2026-08-18T11:18:02.802000+00:00,1787051882802,159.724,159.734,0.0,0,134
2026-08-18T11:18:09.410000+00:00,1787051889410,159.721,159.731,0.0,0,134
2026-08-18T11:18:09.965000+00:00,1787051889965,159.719,159.729,0.0,0,134
2026-08-18T11:18:12.249000+00:00,1787051892249,159.72,159.73,0.0,0,134
2026-08-18T11:18:21.356000+00:00,1787051901356,159.719,159.729,0.0,0,134
2026-08-18T11:18:35.338000+00:00,1787051915338,159.721,159.731,0.0,0,134
2026-08-18T11:18:40.065000+00:00,1787051920065,159.72,159.73,0.0,0,134
2026-08-18T11:19:00.990000+00:00,1787051940990,159.719,159.729,0.0,0,134
2026-08-18T11:19:02.394000+00:00,1787051942394,159.72,159.73,0.0,0,134
2026-08-18T11:19:03.743000+00:00,1787051943743,159.719,159.729,0.0,0,134
2026-08-18T11:19:04.994000+00:00,1787051944994,159.72,159.73,0.0,0,134
2026-08-18T11:19:08.180000+00:00,1787051948180,159.719,159.729,0.0,0,134
2026-08-18T11:19:09.196000+00:00,1787051949196,159.717,159.727,0.0,0,134
2026-08-18T11:19:09.218000+00:00,1787051949218,159.715,159.725,0.0,0,134
2026-08-18T11:19:10.334000+00:00,1787051950334,159.718,159.728,0.0,0,134
2026-08-18T11:19:11.589000+00:00,1787051951589,159.719,159.729,0.0,0,134
2026-08-18T11:19:12.811000+00:00,1787051952811,159.72,159.73,0.0,0,134
2026-08-18T11:19:15.018000+00:00,1787051955018,159.721,159.731,0.0,0,134
2026-08-18T11:19:16.061000+00:00,1787051956061,159.72,159.73,0.0,0,134
2026-08-18T11:19:23.684000+00:00,1787051963684,159.719,159.729,0.0,0,134
2026-08-18T11:19:35.189000+00:00,1787051975189,159.72,159.73,0.0,0,134
2026-08-18T11:19:36.449000+00:00,1787051976449,159.718,159.728,0.0,0,134
2026-08-18T11:19:42.686000+00:00,1787051982686,159.719,159.729,0.0,0,134
2026-08-18T11:19:48.523000+00:00,1787051988523,159.718,159.728,0.0,0,134
2026-08-18T11:20:00.774000+00:00,1787052000774,159.719,159.729,0.0,0,134
2026-08-18T11:20:14.065000+00:00,1787052014065,159.718,159.728,0.0,0,134
2026-08-18T11:20:20.989000+00:00,1787052020989,159.721,159.731,0.0,0,134
2026-08-18T11:20:21.052000+00:00,1787052021052,159.723,159.733,0.0,0,134
2026-08-18T11:20:23.352000+00:00,1787052023352,159.721,159.731,0.0,0,134
2026-08-18T11:20:24.392000+00:00,1787052024392,159.72,159.73,0.0,0,134
2026-08-18T11:20:30.486000+00:00,1787052030486,159.721,159.731,0.0,0,134
2026-08-18T11:20:31.556000+00:00,1787052031556,159.718,159.728,0.0,0,134
2026-08-18T11:20:32.619000+00:00,1787052032619,159.719,159.729,0.0,0,134
2026-08-18T11:20:46.802000+00:00,1787052046802,159.72,159.73,0.0,0,134
2026-08-18T11:20:48.696000+00:00,1787052048696,159.719,159.729,0.0,0,134
2026-08-18T11:21:00.581000+00:00,1787052060581,159.719,159.729,0.0,0,130
2026-08-18T11:21:06.487000+00:00,1787052066487,159.721,159.731,0.0,0,134
2026-08-18T11:21:11.061000+00:00,1787052071061,159.72,159.73,0.0,0,134
2026-08-18T11:21:14.365000+00:00,1787052074365,159.722,159.732,0.0,0,134
2026-08-18T11:21:36.161000+00:00,1787052096161,159.723,159.733,0.0,0,134
2026-08-18T11:21:39.210000+00:00,1787052099210,159.725,159.735,0.0,0,134
2026-08-18T11:21:41.272000+00:00,1787052101272,159.724,159.734,0.0,0,134
2026-08-18T11:21:42.766000+00:00,1787052102766,159.725,159.735,0.0,0,134
2026-08-18T11:21:50.205000+00:00,1787052110205,159.726,159.736,0.0,0,134
2026-08-18T11:21:51.740000+00:00,1787052111740,159.727,159.737,0.0,0,134
2026-08-18T11:21:54.642000+00:00,1787052114642,159.726,159.736,0.0,0,134
2026-08-18T11:21:58.643000+00:00,1787052118643,159.727,159.737,0.0,0,134
2026-08-18T11:21:59.877000+00:00,1787052119877,159.724,159.734,0.0,0,134
