time_utc,time_msc,bid,ask,last,volume,flags
2026-08-18T22:48:00.342000+00:00,1787093280342,2.30262,2.3032,0.0,0,134
2026-08-18T22:48:02.633000+00:00,1787093282633,2.30261,2.30319,0.0,0,134
2026-08-18T22:48:08.050000+00:00,1787093288050,2.30262,2.3032,0.0,0,134
2026-08-18T22:48:19.947000+00:00,1787093299947,2.30261,2.30319,0.0,0,134
2026-08-18T22:48:37.437000+00:00,1787093317437,2.3026,2.3031800000000002,0.0,0,134
2026-08-18T22:48:38+00:00,1787093318000,2.30256,2.30314,0.0,0,134
2026-08-18T22:48:38.136000+00:00,1787093318136,2.30248,2.30306,0.0,0,134
2026-08-18T22:48:38.699000+00:00,1787093318699,2.30251,2.30309,0.0,0,134
2026-08-18T22:48:47.437000+00:00,1787093327437,2.3025,2.30308,0.0,0,134
2026-08-18T22:48:52.023000+00:00,1787093332023,2.30249,2.30307,0.0,0,134
2026-08-18T22:48:57.436000+00:00,1787093337436,2.30246,2.30304,0.0,0,134
2026-08-18T22:49:00.319000+00:00,1787093340319,2.30246,2.30304,0.0,0,130
2026-08-18T22:49:01.699000+00:00,1787093341699,2.30247,2.30305,0.0,0,134
2026-08-18T22:49:03.923000+00:00,1787093343923,2.30248,2.30306,0.0,0,134
2026-08-18T22:49:24.927000+00:00,1787093364927,2.30249,2.30307,0.0,0,134
2026-08-18T22:49:28.468000+00:00,1787093368468,2.30247,2.30305,0.0,0,134
2026-08-18T22:49:39.020000+00:00,1787093379020,2.30251,2.30309,0.0,0,134
2026-08-18T22:50:00.311000+00:00,1787093400311,2.30252,2.3031,0.0,0,134
2026-08-18T22:50:11.661000+00:00,1787093411661,2.3025,2.30308,0.0,0,134
2026-08-18T22:50:13.617000+00:00,1787093413617,2.30248,2.30306,0.0,0,134
2026-08-18T22:50:21.353000+00:00,1787093421353,2.30246,2.30304,0.0,0,134
2026-08-18T22:50:29.793000+00:00,1787093429793,2.30245,2.30303,0.0,0,134
2026-08-18T22:50:47.762000+00:00,1787093447762,2.30244,2.30302,0.0,0,134
2026-08-18T22:51:01.215000+00:00,1787093461215,2.30244,2.30302,0.0,0,130
2026-08-18T22:51:02.100000+00:00,1787093462100,2.30248,2.30306,0.0,0,134
2026-08-18T22:51:03.395000+00:00,1787093463395,2.30255,2.30313,0.0,0,134
2026-08-18T22:51:06.353000+00:00,1787093466353,2.3025700000000002,2.30315,0.0,0,134
2026-08-18T22:51:17.346000+00:00,1787093477346,2.30258,2.30316,0.0,0,134
2026-08-18T22:51:18.627000+00:00,1787093478627,2.3025700000000002,2.30315,0.0,0,134
2026-08-18T22:51:59.025000+00:00,1787093519025,2.30258,2.30316,0.0,0,134
