time_utc,time_msc,bid,ask,last,volume,flags
2026-08-18T22:58:01.705000+00:00,1787093881705,1.15761,1.15769,0.0,0,130
2026-08-18T22:58:02.890000+00:00,1787093882890,1.15759,1.15767,0.0,0,134
2026-08-18T22:59:00.833000+00:00,1787093940833,1.15759,1.15767,0.0,0,130
2026-08-18T22:59:03.572000+00:00,1787093943572,1.15759,1.15767,0.0,0,4
2026-08-18T22:59:31.729000+00:00,1787093971729,1.1576,1.15768,0.0,0,134
2026-08-18T22:59:41.554000+00:00,1787093981554,1.15759,1.15767,0.0,0,134
2026-08-18T23:00:00.080000+00:00,1787094000080,1.15759,1.15767,0.0,0,130
2026-08-18T23:00:00.127000+00:00,1787094000127,1.15761,1.15769,0.0,0,134
2026-08-18T23:00:01.148000+00:00,1787094001148,1.1576,1.15768,0.0,0,134
2026-08-18T23:00:03.629000+00:00,1787094003629,1.15759,1.15767,0.0,0,134
2026-08-18T23:00:03.718000+00:00,1787094003718,1.15761,1.15769,0.0,0,134
2026-08-18T23:00:03.771000+00:00,1787094003771,1.15763,1.15771,0.0,0,134
2026-08-18T23:00:09.482000+00:00,1787094009482,1.15762,1.1577,0.0,0,134
2026-08-18T23:00:19.331000+00:00,1787094019331,1.15763,1.15771,0.0,0,134
2026-08-18T23:00:21.131000+00:00,1787094021131,1.15762,1.1577,0.0,0,134
2026-08-18T23:00:23.043000+00:00,1787094023043,1.15763,1.15771,0.0,0,134
2026-08-18T23:00:25.346000+00:00,1787094025346,1.15762,1.1577,0.0,0,134
2026-08-18T23:00:26.739000+00:00,1787094026739,1.15763,1.15771,0.0,0,134
2026-08-18T23:00:38.350000+00:00,1787094038350,1.15764,1.15772,0.0,0,134
2026-08-18T23:01:00.236000+00:00,1787094060236,1.15764,1.15772,0.0,0,130
2026-08-18T23:01:08.874000+00:00,1787094068874,1.15765,1.15773,0.0,0,134
2026-08-18T23:01:10.904000+00:00,1787094070904,1.15763,1.15771,0.0,0,134
2026-08-18T23:01:17.270000+00:00,1787094077270,1.15765,1.15773,0.0,0,134
2026-08-18T23:01:18.127000+00:00,1787094078127,1.15767,1.15775,0.0,0,134
2026-08-18T23:01:20.619000+00:00,1787094080619,1.15768,1.1577600000000001,0.0,0,134
2026-08-18T23:01:34.344000+00:00,1787094094344,1.15769,1.15777,0.0,0,134
2026-08-18T23:01:35.412000+00:00,1787094095412,1.15768,1.1577600000000001,0.0,0,134
2026-08-18T23:01:38.227000+00:00,1787094098227,1.15769,1.15777,0.0,0,134
2026-08-18T23:01:42.380000+00:00,1787094102380,1.15768,1.1577600000000001,0.0,0,134
2026-08-18T23:01:55.560000+00:00,1787094115560,1.1577,1.15778,0.0,0,134
2026-08-18T23:01:55.608000+00:00,1787094115608,1.15772,1.1578,0.0,0,134
2026-08-18T23:01:56.596000+00:00,1787094116596,1.15773,1.15781,0.0,0,134
2026-08-18T23:01:58.729000+00:00,1787094118729,1.15774,1.15782,0.0,0,134
