time_utc,time_msc,bid,ask,last,volume,flags
2026-08-19T02:43:00.145000+00:00,1787107380145,1.35396,1.35406,0.0,0,130
2026-08-19T02:43:02.160000+00:00,1787107382160,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:03.178000+00:00,1787107383178,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:04.202000+00:00,1787107384202,1.35396,1.35406,0.0,0,134
2026-08-19T02:43:07.504000+00:00,1787107387504,1.35394,1.35404,0.0,0,134
2026-08-19T02:43:11.743000+00:00,1787107391743,1.35395,1.35405,0.0,0,134
2026-08-19T02:43:13.085000+00:00,1787107393085,1.35396,1.35406,0.0,0,134
2026-08-19T02:43:13.095000+00:00,1787107393095,1.35399,1.35409,0.0,0,134
2026-08-19T02:43:14.140000+00:00,1787107394140,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:15.197000+00:00,1787107395197,1.35396,1.35406,0.0,0,134
2026-08-19T02:43:17.336000+00:00,1787107397336,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:18.489000+00:00,1787107398489,1.35396,1.35406,0.0,0,134
2026-08-19T02:43:20.963000+00:00,1787107400963,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:22.057000+00:00,1787107402057,1.35399,1.35409,0.0,0,134
2026-08-19T02:43:23.083000+00:00,1787107403083,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:24.131000+00:00,1787107404131,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:25.149000+00:00,1787107405149,1.35395,1.35405,0.0,0,134
2026-08-19T02:43:27.585000+00:00,1787107407585,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:34.195000+00:00,1787107414195,1.35396,1.35406,0.0,0,134
2026-08-19T02:43:35.405000+00:00,1787107415405,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:37.017000+00:00,1787107417017,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:37.020000+00:00,1787107417020,1.354,1.3541,0.0,0,134
2026-08-19T02:43:37.042000+00:00,1787107417042,1.35402,1.35412,0.0,0,134
2026-08-19T02:43:37.197000+00:00,1787107417197,1.35404,1.3541400000000001,0.0,0,134
2026-08-19T02:43:38.276000+00:00,1787107418276,1.35402,1.35412,0.0,0,134
2026-08-19T02:43:39.191000+00:00,1787107419191,1.354,1.3541,0.0,0,134
2026-08-19T02:43:39.327000+00:00,1787107419327,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:41.163000+00:00,1787107421163,1.354,1.3541,0.0,0,134
2026-08-19T02:43:43.245000+00:00,1787107423245,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:46.606000+00:00,1787107426606,1.35399,1.35409,0.0,0,134
2026-08-19T02:43:47.618000+00:00,1787107427618,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:48.646000+00:00,1787107428646,1.35399,1.35409,0.0,0,134
2026-08-19T02:43:48.730000+00:00,1787107428730,1.35402,1.35412,0.0,0,134
2026-08-19T02:43:49.750000+00:00,1787107429750,1.354,1.3541,0.0,0,134
2026-08-19T02:43:51.259000+00:00,1787107431259,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:52.579000+00:00,1787107432579,1.35397,1.35407,0.0,0,134
2026-08-19T02:43:55.421000+00:00,1787107435421,1.35398,1.35408,0.0,0,134
2026-08-19T02:43:59.133000+00:00,1787107439133,1.35401,1.35411,0.0,0,134
2026-08-19T02:43:59.199000+00:00,1787107439199,1.35403,1.35413,0.0,0,134
2026-08-19T02:44:00.212000+00:00,1787107440212,1.35404,1.3541400000000001,0.0,0,134
2026-08-19T02:44:00.782000+00:00,1787107440782,1.354,1.3541,0.0,0,134
2026-08-19T02:44:01.800000+00:00,1787107441800,1.35402,1.35412,0.0,0,134
2026-08-19T02:44:02.713000+00:00,1787107442713,1.35405,1.35415,0.0,0,134
2026-08-19T02:44:07.931000+00:00,1787107447931,1.35404,1.3541400000000001,0.0,0,134
2026-08-19T02:44:09.909000+00:00,1787107449909,1.35407,1.3541699999999999,0.0,0,134
2026-08-19T02:44:11.186000+00:00,1787107451186,1.35406,1.35416,0.0,0,134
2026-08-19T02:44:12.257000+00:00,1787107452257,1.35405,1.35415,0.0,0,134
2026-08-19T02:44:14.455000+00:00,1787107454455,1.35404,1.3541400000000001,0.0,0,134
2026-08-19T02:44:15.484000+00:00,1787107455484,1.35403,1.35413,0.0,0,134
2026-08-19T02:44:17.519000+00:00,1787107457519,1.35404,1.3541400000000001,0.0,0,134
2026-08-19T02:44:25.762000+00:00,1787107465762,1.35406,1.35416,0.0,0,134
2026-08-19T02:44:26.969000+00:00,1787107466969,1.35405,1.35415,0.0,0,134
2026-08-19T02:44:28.060000+00:00,1787107468060,1.35404,1.3541400000000001,0.0,0,134
2026-08-19T02:44:30.996000+00:00,1787107470996,1.35405,1.35415,0.0,0,134
2026-08-19T02:44:31.435000+00:00,1787107471435,1.35408,1.35418,0.0,0,134
2026-08-19T02:44:32.116000+00:00,1787107472116,1.3541,1.3542,0.0,0,134
2026-08-19T02:44:33.189000+00:00,1787107473189,1.35408,1.35418,0.0,0,134
2026-08-19T02:44:33.311000+00:00,1787107473311,1.3541,1.3542,0.0,0,134
2026-08-19T02:44:34.847000+00:00,1787107474847,1.35406,1.35416,0.0,0,134
2026-08-19T02:44:37.386000+00:00,1787107477386,1.35408,1.35418,0.0,0,134
2026-08-19T02:44:37.847000+00:00,1787107477847,1.3541,1.3542,0.0,0,134
2026-08-19T02:44:37.871000+00:00,1787107477871,1.35412,1.35422,0.0,0,134
2026-08-19T02:44:38.924000+00:00,1787107478924,1.35413,1.35423,0.0,0,134
2026-08-19T02:44:40.048000+00:00,1787107480048,1.3541,1.3542,0.0,0,134
2026-08-19T02:44:41.460000+00:00,1787107481460,1.35406,1.35416,0.0,0,134
2026-08-19T02:44:41.569000+00:00,1787107481569,1.35405,1.35415,0.0,0,134
2026-08-19T02:44:42.656000+00:00,1787107482656,1.35404,1.3541400000000001,0.0,0,134
2026-08-19T02:44:43.670000+00:00,1787107483670,1.35406,1.35416,0.0,0,134
2026-08-19T02:44:44.974000+00:00,1787107484974,1.35405,1.35415,0.0,0,134
2026-08-19T02:44:45.563000+00:00,1787107485563,1.35409,1.35419,0.0,0,134
2026-08-19T02:44:46.578000+00:00,1787107486578,1.35411,1.3542100000000001,0.0,0,134
2026-08-19T02:44:47.137000+00:00,1787107487137,1.35412,1.35422,0.0,0,134
2026-08-19T02:44:47.482000+00:00,1787107487482,1.35408,1.35418,0.0,0,134
2026-08-19T02:44:47.942000+00:00,1787107487942,1.35405,1.35415,0.0,0,134
2026-08-19T02:44:48.958000+00:00,1787107488958,1.35408,1.35418,0.0,0,134
2026-08-19T02:44:50.202000+00:00,1787107490202,1.35407,1.3541699999999999,0.0,0,134
2026-08-19T02:44:51.219000+00:00,1787107491219,1.35406,1.35416,0.0,0,134
2026-08-19T02:44:53.189000+00:00,1787107493189,1.35407,1.3541699999999999,0.0,0,134
