time_utc,time_msc,bid,ask,last,volume,flags
2026-08-19T00:08:00.141000+00:00,1787098080141,1.15792,1.158,0.0,0,134
2026-08-19T00:08:00.163000+00:00,1787098080163,1.1579,1.15798,0.0,0,134
2026-08-19T00:08:00.198000+00:00,1787098080198,1.15788,1.15796,0.0,0,134
2026-08-19T00:08:00.235000+00:00,1787098080235,1.15787,1.15795,0.0,0,134
2026-08-19T00:08:01.368000+00:00,1787098081368,1.15792,1.158,0.0,0,134
2026-08-19T00:08:01.617000+00:00,1787098081617,1.15794,1.15802,0.0,0,134
2026-08-19T00:08:02.630000+00:00,1787098082630,1.15795,1.1580300000000001,0.0,0,134
2026-08-19T00:08:05.053000+00:00,1787098085053,1.15792,1.158,0.0,0,134
2026-08-19T00:08:06.103000+00:00,1787098086103,1.15793,1.15801,0.0,0,134
2026-08-19T00:08:07.121000+00:00,1787098087121,1.15792,1.158,0.0,0,134
2026-08-19T00:08:07.409000+00:00,1787098087409,1.15794,1.15802,0.0,0,134
2026-08-19T00:08:14.991000+00:00,1787098094991,1.15793,1.15801,0.0,0,134
2026-08-19T00:08:20.059000+00:00,1787098100059,1.15791,1.15799,0.0,0,134
2026-08-19T00:08:26.667000+00:00,1787098106667,1.15792,1.158,0.0,0,134
2026-08-19T00:08:28.444000+00:00,1787098108444,1.15793,1.15801,0.0,0,134
2026-08-19T00:08:34.239000+00:00,1787098114239,1.15791,1.15799,0.0,0,134
2026-08-19T00:08:35.272000+00:00,1787098115272,1.15792,1.158,0.0,0,134
2026-08-19T00:08:36.301000+00:00,1787098116301,1.15793,1.15801,0.0,0,134
2026-08-19T00:08:37.302000+00:00,1787098117302,1.15792,1.158,0.0,0,134
2026-08-19T00:08:40.086000+00:00,1787098120086,1.15793,1.15801,0.0,0,134
2026-08-19T00:08:43.578000+00:00,1787098123578,1.15794,1.15802,0.0,0,134
2026-08-19T00:08:45.978000+00:00,1787098125978,1.15793,1.15801,0.0,0,134
2026-08-19T00:08:47.382000+00:00,1787098127382,1.15795,1.1580300000000001,0.0,0,134
2026-08-19T00:08:48.138000+00:00,1787098128138,1.15797,1.15805,0.0,0,134
2026-08-19T00:08:49.179000+00:00,1787098129179,1.15798,1.15806,0.0,0,134
2026-08-19T00:08:52.562000+00:00,1787098132562,1.15797,1.15805,0.0,0,134
2026-08-19T00:08:54.753000+00:00,1787098134753,1.15798,1.15806,0.0,0,134
2026-08-19T00:08:55.497000+00:00,1787098135497,1.15796,1.15804,0.0,0,134
2026-08-19T00:08:55.533000+00:00,1787098135533,1.15794,1.15802,0.0,0,134
2026-08-19T00:08:58.499000+00:00,1787098138499,1.15795,1.1580300000000001,0.0,0,134
2026-08-19T00:09:00.179000+00:00,1787098140179,1.15796,1.15804,0.0,0,134
2026-08-19T00:09:01.456000+00:00,1787098141456,1.15795,1.1580300000000001,0.0,0,134
2026-08-19T00:09:02.261000+00:00,1787098142261,1.15793,1.15801,0.0,0,134
2026-08-19T00:09:02.273000+00:00,1787098142273,1.15791,1.15799,0.0,0,134
2026-08-19T00:09:02.314000+00:00,1787098142314,1.15789,1.15797,0.0,0,134
2026-08-19T00:09:04.277000+00:00,1787098144277,1.15788,1.15796,0.0,0,134
2026-08-19T00:09:06.125000+00:00,1787098146125,1.15789,1.15797,0.0,0,134
2026-08-19T00:09:07.199000+00:00,1787098147199,1.15791,1.15799,0.0,0,134
2026-08-19T00:09:07.589000+00:00,1787098147589,1.15793,1.15801,0.0,0,134
2026-08-19T00:09:07.654000+00:00,1787098147654,1.15794,1.15802,0.0,0,134
2026-08-19T00:09:10.744000+00:00,1787098150744,1.15792,1.158,0.0,0,134
2026-08-19T00:09:12.767000+00:00,1787098152767,1.15791,1.15799,0.0,0,134
2026-08-19T00:09:13.920000+00:00,1787098153920,1.15792,1.158,0.0,0,134
2026-08-19T00:09:17.541000+00:00,1787098157541,1.15789,1.15797,0.0,0,134
2026-08-19T00:09:18.023000+00:00,1787098158023,1.15788,1.15796,0.0,0,134
2026-08-19T00:09:19.864000+00:00,1787098159864,1.15786,1.15794,0.0,0,134
2026-08-19T00:09:21.062000+00:00,1787098161062,1.15787,1.15795,0.0,0,134
2026-08-19T00:09:29.611000+00:00,1787098169611,1.15789,1.15797,0.0,0,134
2026-08-19T00:09:31.863000+00:00,1787098171863,1.15791,1.15799,0.0,0,134
2026-08-19T00:09:33.053000+00:00,1787098173053,1.1579,1.15798,0.0,0,134
2026-08-19T00:09:37.092000+00:00,1787098177092,1.15791,1.15799,0.0,0,134
2026-08-19T00:09:39.208000+00:00,1787098179208,1.1579,1.15798,0.0,0,134
2026-08-19T00:09:42.384000+00:00,1787098182384,1.15788,1.15796,0.0,0,134
2026-08-19T00:09:43.648000+00:00,1787098183648,1.15787,1.15795,0.0,0,134
2026-08-19T00:09:45.690000+00:00,1787098185690,1.15788,1.15796,0.0,0,134
2026-08-19T00:10:00.286000+00:00,1787098200286,1.15787,1.15795,0.0,0,134
2026-08-19T00:10:04.380000+00:00,1787098204380,1.15788,1.15796,0.0,0,134
2026-08-19T00:10:06.057000+00:00,1787098206057,1.15785,1.15793,0.0,0,134
2026-08-19T00:10:06.118000+00:00,1787098206118,1.15784,1.15792,0.0,0,134
2026-08-19T00:10:07.164000+00:00,1787098207164,1.15785,1.15793,0.0,0,134
2026-08-19T00:10:11.643000+00:00,1787098211643,1.15786,1.15794,0.0,0,134
2026-08-19T00:10:12.064000+00:00,1787098212064,1.15784,1.15792,0.0,0,134
2026-08-19T00:10:12.335000+00:00,1787098212335,1.15786,1.15794,0.0,0,134
2026-08-19T00:10:12.495000+00:00,1787098212495,1.15788,1.15796,0.0,0,134
2026-08-19T00:10:12.621000+00:00,1787098212621,1.15789,1.15797,0.0,0,134
2026-08-19T00:10:15.073000+00:00,1787098215073,1.15788,1.15796,0.0,0,134
2026-08-19T00:10:19.039000+00:00,1787098219039,1.15786,1.15794,0.0,0,134
2026-08-19T00:10:20.623000+00:00,1787098220623,1.15785,1.15793,0.0,0,134
2026-08-19T00:10:21.201000+00:00,1787098221201,1.15783,1.15791,0.0,0,134
2026-08-19T00:10:22.447000+00:00,1787098222447,1.15784,1.15792,0.0,0,134
2026-08-19T00:10:29.709000+00:00,1787098229709,1.15783,1.15791,0.0,0,134
2026-08-19T00:10:31.193000+00:00,1787098231193,1.15784,1.15792,0.0,0,134
2026-08-19T00:10:32.204000+00:00,1787098232204,1.15785,1.15793,0.0,0,134
2026-08-19T00:10:37.273000+00:00,1787098237273,1.15786,1.15794,0.0,0,134
2026-08-19T00:10:37.345000+00:00,1787098237345,1.15788,1.15796,0.0,0,134
2026-08-19T00:10:37.420000+00:00,1787098237420,1.15789,1.15797,0.0,0,134
2026-08-19T00:10:38.728000+00:00,1787098238728,1.1579,1.15798,0.0,0,134
2026-08-19T00:10:38.791000+00:00,1787098238791,1.15791,1.15799,0.0,0,134
2026-08-19T00:10:38.804000+00:00,1787098238804,1.15793,1.15801,0.0,0,134
2026-08-19T00:10:38.844000+00:00,1787098238844,1.15794,1.15802,0.0,0,134
2026-08-19T00:10:42.225000+00:00,1787098242225,1.15793,1.15801,0.0,0,134
2026-08-19T00:10:52.933000+00:00,1787098252933,1.15794,1.15802,0.0,0,134
2026-08-19T00:10:56.018000+00:00,1787098256018,1.15796,1.15804,0.0,0,134
2026-08-19T00:10:56.036000+00:00,1787098256036,1.15797,1.15805,0.0,0,134
2026-08-19T00:10:56.041000+00:00,1787098256041,1.15799,1.15807,0.0,0,134
2026-08-19T00:10:57.060000+00:00,1787098257060,1.15796,1.15804,0.0,0,134
2026-08-19T00:11:00.268000+00:00,1787098260268,1.15796,1.15804,0.0,0,130
2026-08-19T00:11:04.460000+00:00,1787098264460,1.15797,1.15805,0.0,0,134
2026-08-19T00:11:04.940000+00:00,1787098264940,1.15794,1.15802,0.0,0,134
2026-08-19T00:11:06.858000+00:00,1787098266858,1.15793,1.15801,0.0,0,134
2026-08-19T00:11:07.900000+00:00,1787098267900,1.15794,1.15802,0.0,0,134
2026-08-19T00:11:13.181000+00:00,1787098273181,1.15792,1.158,0.0,0,134
2026-08-19T00:11:14.275000+00:00,1787098274275,1.15793,1.15801,0.0,0,134
2026-08-19T00:11:21.940000+00:00,1787098281940,1.15794,1.15802,0.0,0,134
2026-08-19T00:11:24.202000+00:00,1787098284202,1.15793,1.15801,0.0,0,134
2026-08-19T00:11:25.203000+00:00,1787098285203,1.15792,1.158,0.0,0,134
2026-08-19T00:11:26.328000+00:00,1787098286328,1.15793,1.15801,0.0,0,134
2026-08-19T00:11:33.252000+00:00,1787098293252,1.15792,1.158,0.0,0,134
2026-08-19T00:11:33.322000+00:00,1787098293322,1.15794,1.15802,0.0,0,134
2026-08-19T00:11:33.352000+00:00,1787098293352,1.15796,1.15804,0.0,0,134
2026-08-19T00:11:35.190000+00:00,1787098295190,1.15795,1.1580300000000001,0.0,0,134
2026-08-19T00:11:36.582000+00:00,1787098296582,1.15796,1.15804,0.0,0,134
2026-08-19T00:11:37.629000+00:00,1787098297629,1.15795,1.1580300000000001,0.0,0,134
2026-08-19T00:11:40.352000+00:00,1787098300352,1.15793,1.15801,0.0,0,134
