time_utc,time_msc,bid,ask,last,volume,flags
2026-08-18T12:28:01.153000+00:00,1787056081153,196.522,196.543,0.0,0,130
2026-08-18T12:28:03.548000+00:00,1787056083548,196.519,196.54,0.0,0,134
2026-08-18T12:28:03.587000+00:00,1787056083587,196.516,196.537,0.0,0,134
2026-08-18T12:28:03.823000+00:00,1787056083823,196.512,196.533,0.0,0,134
2026-08-18T12:28:03.864000+00:00,1787056083864,196.509,196.53,0.0,0,134
2026-08-18T12:28:04.949000+00:00,1787056084949,196.508,196.529,0.0,0,134
2026-08-18T12:28:07.071000+00:00,1787056087071,196.511,196.532,0.0,0,134
2026-08-18T12:28:08.860000+00:00,1787056088860,196.509,196.53,0.0,0,134
2026-08-18T12:28:09.986000+00:00,1787056089986,196.507,196.528,0.0,0,134
2026-08-18T12:28:10.266000+00:00,1787056090266,196.504,196.525,0.0,0,134
2026-08-18T12:28:11.116000+00:00,1787056091116,196.501,196.522,0.0,0,134
2026-08-18T12:28:12.129000+00:00,1787056092129,196.499,196.52,0.0,0,134
2026-08-18T12:28:14.213000+00:00,1787056094213,196.498,196.519,0.0,0,134
2026-08-18T12:28:15.357000+00:00,1787056095357,196.501,196.522,0.0,0,134
2026-08-18T12:28:17.781000+00:00,1787056097781,196.502,196.523,0.0,0,134
2026-08-18T12:28:24.261000+00:00,1787056104261,196.506,196.527,0.0,0,134
2026-08-18T12:28:25.643000+00:00,1787056105643,196.509,196.53,0.0,0,134
2026-08-18T12:28:26.655000+00:00,1787056106655,196.511,196.532,0.0,0,134
2026-08-18T12:28:28.505000+00:00,1787056108505,196.514,196.535,0.0,0,134
2026-08-18T12:28:33.180000+00:00,1787056113180,196.515,196.536,0.0,0,134
2026-08-18T12:28:34.754000+00:00,1787056114754,196.512,196.533,0.0,0,134
2026-08-18T12:28:35.756000+00:00,1787056115756,196.514,196.535,0.0,0,134
2026-08-18T12:28:38.972000+00:00,1787056118972,196.513,196.534,0.0,0,134
2026-08-18T12:28:41.163000+00:00,1787056121163,196.514,196.535,0.0,0,134
2026-08-18T12:28:48.228000+00:00,1787056128228,196.515,196.536,0.0,0,134
2026-08-18T12:28:49.586000+00:00,1787056129586,196.516,196.537,0.0,0,134
2026-08-18T12:28:51.053000+00:00,1787056131053,196.515,196.536,0.0,0,134
2026-08-18T12:28:51.806000+00:00,1787056131806,196.518,196.539,0.0,0,134
2026-08-18T12:28:53.368000+00:00,1787056133368,196.515,196.536,0.0,0,134
2026-08-18T12:28:53.474000+00:00,1787056133474,196.511,196.532,0.0,0,134
2026-08-18T12:28:54.669000+00:00,1787056134669,196.51,196.531,0.0,0,134
2026-08-18T12:28:56.744000+00:00,1787056136744,196.508,196.529,0.0,0,134
2026-08-18T12:28:57.764000+00:00,1787056137764,196.51,196.531,0.0,0,134
2026-08-18T12:29:00.104000+00:00,1787056140104,196.51,196.531,0.0,0,130
2026-08-18T12:29:02.351000+00:00,1787056142351,196.511,196.532,0.0,0,134
2026-08-18T12:29:03.389000+00:00,1787056143389,196.512,196.533,0.0,0,134
2026-08-18T12:29:04.594000+00:00,1787056144594,196.513,196.534,0.0,0,134
2026-08-18T12:29:09.364000+00:00,1787056149364,196.512,196.533,0.0,0,134
2026-08-18T12:29:10.783000+00:00,1787056150783,196.513,196.534,0.0,0,134
2026-08-18T12:29:11.785000+00:00,1787056151785,196.514,196.535,0.0,0,134
2026-08-18T12:29:12.832000+00:00,1787056152832,196.515,196.536,0.0,0,134
