time_utc,time_msc,bid,ask,last,volume,flags
2026-08-18T23:58:00.364000+00:00,1787097480364,0.81607,0.81625,0.0,0,130
2026-08-18T23:58:01.404000+00:00,1787097481404,0.81605,0.81623,0.0,0,134
2026-08-18T23:58:08.185000+00:00,1787097488185,0.81606,0.81624,0.0,0,134
2026-08-18T23:58:19.187000+00:00,1787097499187,0.81605,0.81623,0.0,0,134
2026-08-18T23:58:23.275000+00:00,1787097503275,0.81606,0.81624,0.0,0,134
2026-08-18T23:58:32.891000+00:00,1787097512891,0.81609,0.81627,0.0,0,134
2026-08-18T23:58:32.914000+00:00,1787097512914,0.81612,0.8163,0.0,0,134
2026-08-18T23:58:33.942000+00:00,1787097513942,0.81613,0.81631,0.0,0,134
2026-08-18T23:58:39.726000+00:00,1787097519726,0.81611,0.81629,0.0,0,134
2026-08-18T23:58:43.150000+00:00,1787097523150,0.8161,0.81628,0.0,0,134
2026-08-18T23:58:45.796000+00:00,1787097525796,0.81611,0.81629,0.0,0,134
2026-08-18T23:58:48.560000+00:00,1787097528560,0.8161,0.81628,0.0,0,134
2026-08-18T23:59:00.304000+00:00,1787097540304,0.8161,0.81628,0.0,0,130
2026-08-18T23:59:03.683000+00:00,1787097543683,0.81609,0.81627,0.0,0,134
2026-08-18T23:59:41.151000+00:00,1787097581151,0.81608,0.81626,0.0,0,134
2026-08-18T23:59:42.371000+00:00,1787097582371,0.81609,0.81627,0.0,0,134
2026-08-18T23:59:49.503000+00:00,1787097589503,0.81608,0.81626,0.0,0,134
2026-08-18T23:59:53.690000+00:00,1787097593690,0.81609,0.81627,0.0,0,134
2026-08-18T23:59:54.692000+00:00,1787097594692,0.81611,0.81629,0.0,0,134
2026-08-19T00:00:00.161000+00:00,1787097600161,0.81614,0.81632,0.0,0,134
2026-08-19T00:00:01.163000+00:00,1787097601163,0.81615,0.81633,0.0,0,134
2026-08-19T00:00:03.419000+00:00,1787097603419,0.81614,0.81632,0.0,0,134
2026-08-19T00:00:05.907000+00:00,1787097605907,0.81611,0.81629,0.0,0,134
2026-08-19T00:00:06.950000+00:00,1787097606950,0.8161,0.81628,0.0,0,134
2026-08-19T00:00:08.449000+00:00,1787097608449,0.81611,0.81629,0.0,0,134
2026-08-19T00:00:11.424000+00:00,1787097611424,0.8161,0.81628,0.0,0,134
2026-08-19T00:00:14.286000+00:00,1787097614286,0.81609,0.81627,0.0,0,134
2026-08-19T00:00:15.517000+00:00,1787097615517,0.81607,0.81625,0.0,0,134
2026-08-19T00:00:18.784000+00:00,1787097618784,0.81606,0.81624,0.0,0,134
2026-08-19T00:00:19.921000+00:00,1787097619921,0.81607,0.81625,0.0,0,134
2026-08-19T00:00:22.138000+00:00,1787097622138,0.81608,0.81626,0.0,0,134
2026-08-19T00:00:25.249000+00:00,1787097625249,0.8161,0.81628,0.0,0,134
2026-08-19T00:00:25.295000+00:00,1787097625295,0.81607,0.81625,0.0,0,134
2026-08-19T00:00:25.377000+00:00,1787097625377,0.81604,0.81622,0.0,0,134
2026-08-19T00:00:26.470000+00:00,1787097626470,0.81602,0.8162,0.0,0,134
2026-08-19T00:00:30.759000+00:00,1787097630759,0.81601,0.81619,0.0,0,134
2026-08-19T00:00:32.971000+00:00,1787097632971,0.81603,0.81621,0.0,0,134
2026-08-19T00:00:33.987000+00:00,1787097633987,0.81604,0.81622,0.0,0,134
