Trade DateTime,Events DateTime,Result,4H Event DateTime,15m Event DateTime,5m Event DateTime,4H Origin Time,15m Origin Time,5m Zone Alert Origin Time,5m Trigger Bar Open Time,Signal DateTime,Signal Bar Close,Strategy,Symbol,Broker Symbol,Direction,Model,Signal ID,Position ID,Order Ticket,Entry Deal Ticket,Exit Deal Tickets,Entry Price,Exit Price,Lots,Initial Stop,Initial Target,Exit DateTime,Last Exit DateTime,Exit Reason,Realized P/L,Unrealized P/L,Reward/Risk,Target R,Loss at SL,Spread,Entry Zone ID,Destination Zone ID,Stop Basis,Event Types,Source
2026-08-19T11:50:22.878000+00:00,2026-08-18T08:20:22.617189+00:00; 2026-08-18T10:30:16.742016+00:00; 2026-08-18T23:50:11.521224+00:00; 2026-08-19T09:30:09.619854+00:00; 2026-08-19T11:45:09.907986+00:00; 2026-08-19T11:50:17.261787+00:00; 2026-08-19T11:50:21.564450+00:00; 2026-08-19T11:50:21.809700+00:00; 2026-08-19T11:50:22.878000+00:00; 2026-08-19T12:33:17.861178+00:00; 2026-08-19T12:33:18.113626+00:00; 2026-08-19T12:33:18.976000+00:00; 2026-08-19T12:33:48.663796+00:00; 2026-08-19T12:34:19.774535+00:00; 2026-08-19T12:36:13.975135+00:00; 2026-08-19T12:37:15.410285+00:00; 2026-08-19T12:46:13.985589+00:00; 2026-08-19T12:47:17.394000+00:00,Profit,2026-08-18T08:00:00+00:00,2026-08-19T09:30:00+00:00,2026-08-19T11:45:00+00:00; 2026-08-19T11:50:00+00:00,2026-08-17T20:00:00+00:00,2026-08-19T08:45:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:50:21.564450+00:00,2026-08-19T11:50:00+00:00,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,4043b45ac07a4f26,2186497247,2186497247,2021318977,2021621796;2022016610,0.588,0.58971,0.32,0.58743,0.59032,2026-08-19T12:47:17.394000+00:00,2026-08-19T12:47:17.394000+00:00,stop_loss,4157.98,,1.25,1.25,1841.73,0.00013999999999991797,15m-1787129100-1-44fa3d,4h-1786996800--1-4aeb25,liquidity_pool_plus_buffer,2026-08-18T08:20:22.617189+00:00=s146_4h_events.log:destination_available; 2026-08-18T10:30:16.742016+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-18T23:50:11.521224+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T09:30:09.619854+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T11:45:09.907986+00:00=s146_5m_events.log:zone_alert; 2026-08-19T11:50:17.261787+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T11:50:21.564450+00:00=s146_trades.log:signal_found; 2026-08-19T11:50:21.809700+00:00=s146_5m_events.log:order_placed; 2026-08-19T11:50:22.878000+00:00=broker_deal:2021318977; 2026-08-19T12:33:17.861178+00:00=s146_5m_events.log:partial_banked; 2026-08-19T12:33:18.113626+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:33:18.976000+00:00=broker_deal:2021621796; 2026-08-19T12:33:48.663796+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:34:19.774535+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:36:13.975135+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:37:15.410285+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:46:13.985589+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:47:17.394000+00:00=broker_deal:2022016610,MT5 broker history + all S146 journals
2026-08-19T11:50:29.740000+00:00,2026-08-19T00:00:16.795939+00:00; 2026-08-19T08:30:21.804444+00:00; 2026-08-19T11:45:10.674765+00:00; 2026-08-19T11:50:22.459392+00:00; 2026-08-19T11:50:28.424522+00:00; 2026-08-19T11:50:28.673406+00:00; 2026-08-19T11:50:29.740000+00:00; 2026-08-19T12:33:48.921643+00:00; 2026-08-19T12:33:49.168884+00:00; 2026-08-19T12:33:50.036000+00:00; 2026-08-19T12:34:20.041324+00:00; 2026-08-19T12:36:59.826039+00:00; 2026-08-19T12:37:15.669543+00:00; 2026-08-19T12:56:32.089158+00:00; 2026-08-19T13:04:48.265871+00:00; 2026-08-19T13:10:40.575000+00:00,Profit,2026-08-19T00:00:00+00:00,2026-08-19T08:30:00+00:00,2026-08-19T11:45:00+00:00; 2026-08-19T11:50:00+00:00,2026-08-18T08:00:00+00:00,2026-08-19T07:30:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:50:28.424522+00:00,2026-08-19T11:50:00+00:00,s146,AUDCAD,AUDCADm,long,aggressive_liquidation,ece24648b9b50ebc,2186498159,2186498159,2021319863,2021631878;2022521903,0.98158,0.98472,0.26,0.98082,0.98472,2026-08-19T13:10:40.575000+00:00,2026-08-19T13:10:40.575000+00:00,take_profit,4064.8,,1.25,1.25,1422.01,0.000180000000000069,15m-1787124600-1-dfed8f,4h-1787040000--1-71f224,liquidity_pool_plus_buffer,2026-08-19T00:00:16.795939+00:00=s146_4h_events.log:destination_available; 2026-08-19T08:30:21.804444+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T11:45:10.674765+00:00=s146_5m_events.log:zone_alert; 2026-08-19T11:50:22.459392+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T11:50:28.424522+00:00=s146_trades.log:signal_found; 2026-08-19T11:50:28.673406+00:00=s146_5m_events.log:order_placed; 2026-08-19T11:50:29.740000+00:00=broker_deal:2021319863; 2026-08-19T12:33:48.921643+00:00=s146_5m_events.log:partial_banked; 2026-08-19T12:33:49.168884+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:33:50.036000+00:00=broker_deal:2021631878; 2026-08-19T12:34:20.041324+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:36:59.826039+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:37:15.669543+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:56:32.089158+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T13:04:48.265871+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T13:10:40.575000+00:00=broker_deal:2022521903,MT5 broker history + all S146 journals
2026-08-19T12:10:26.920000+00:00,2026-08-18T16:00:15.872481+00:00; 2026-08-19T10:15:25.372728+00:00; 2026-08-19T11:10:11.504613+00:00; 2026-08-19T12:05:18.210709+00:00; 2026-08-19T12:10:19.484420+00:00; 2026-08-19T12:10:25.584594+00:00; 2026-08-19T12:10:25.831539+00:00; 2026-08-19T12:10:26.920000+00:00; 2026-08-19T12:34:50.350868+00:00; 2026-08-19T12:34:50.607860+00:00; 2026-08-19T12:34:51.467000+00:00; 2026-08-19T12:35:58.666627+00:00; 2026-08-19T12:36:29.259753+00:00; 2026-08-19T12:36:41.989000+00:00,Profit,2026-08-18T16:00:00+00:00,2026-08-19T10:15:00+00:00,2026-08-19T12:05:00+00:00; 2026-08-19T12:10:00+00:00,2026-08-18T08:00:00+00:00,2026-08-19T08:45:00+00:00,2026-08-19T12:05:00+00:00,2026-08-19T12:05:00+00:00,2026-08-19T12:10:25.584594+00:00,2026-08-19T12:10:00+00:00,s146,XAUUSD,XAUUSDm,long,aggressive_liquidation,98f1ea39eb8d3bbd,2186626231,2186626231,2021441203,2021662670;2021719043,4367.023,4395.566,0.04,4354.427,4395.566,2026-08-19T12:36:41.989000+00:00,2026-08-19T12:36:41.989000+00:00,take_profit,9072.16,,1.25,1.25,5819.22,0.2599999999993088,15m-1787129100-1-d0cf65,4h-1787040000--1-f6c62d,liquidity_pool_plus_buffer,2026-08-18T16:00:15.872481+00:00=s146_4h_events.log:destination_available; 2026-08-19T10:15:25.372728+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T11:10:11.504613+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T12:05:18.210709+00:00=s146_5m_events.log:zone_alert; 2026-08-19T12:10:19.484420+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T12:10:25.584594+00:00=s146_trades.log:signal_found; 2026-08-19T12:10:25.831539+00:00=s146_5m_events.log:order_placed; 2026-08-19T12:10:26.920000+00:00=broker_deal:2021441203; 2026-08-19T12:34:50.350868+00:00=s146_5m_events.log:partial_banked; 2026-08-19T12:34:50.607860+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:34:51.467000+00:00=broker_deal:2021662670; 2026-08-19T12:35:58.666627+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:36:29.259753+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-19T12:36:41.989000+00:00=broker_deal:2021719043,MT5 broker history + all S146 journals
2026-08-19T12:35:29.198000+00:00,2026-08-14T16:00:20.195548+00:00; 2026-08-18T18:05:13.033805+00:00; 2026-08-19T11:45:10.801756+00:00; 2026-08-19T12:20:13.312417+00:00; 2026-08-19T12:35:21.714608+00:00; 2026-08-19T12:35:27.832591+00:00; 2026-08-19T12:35:28.079646+00:00; 2026-08-19T12:35:29.198000+00:00; 2026-08-19T12:35:56.587000+00:00,Loss,2026-08-14T16:00:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T12:20:00+00:00; 2026-08-19T12:35:00+00:00,2026-08-13T20:00:00+00:00,2026-08-19T11:00:00+00:00,2026-08-19T12:20:00+00:00,2026-08-19T12:30:00+00:00,2026-08-19T12:35:27.832591+00:00,2026-08-19T12:35:00+00:00,s146,NZDJPY,NZDJPYm,short,aggressive_liquidation,2ed0964ecc86819c,2186868252,2186868252,2021678021,2021689559,93.574,93.604,0.33,93.604,93.321,2026-08-19T12:35:56.587000+00:00,2026-08-19T12:35:56.587000+00:00,stop_loss,-653.14,,1.25,1.25,2032.24,0.014000000000010004,15m-1787137200--1-273a66,4h-1786651200-1-0ea28e,liquidity_pool_plus_buffer,2026-08-14T16:00:20.195548+00:00=s146_4h_events.log:destination_available; 2026-08-18T18:05:13.033805+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T11:45:10.801756+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T12:20:13.312417+00:00=s146_5m_events.log:zone_alert; 2026-08-19T12:35:21.714608+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T12:35:27.832591+00:00=s146_trades.log:signal_found; 2026-08-19T12:35:28.079646+00:00=s146_5m_events.log:order_placed; 2026-08-19T12:35:29.198000+00:00=broker_deal:2021678021; 2026-08-19T12:35:56.587000+00:00=broker_deal:2021689559,MT5 broker history + all S146 journals
2026-08-19T13:05:26.311000+00:00,2026-08-18T08:20:24.912892+00:00; 2026-08-18T23:50:12.799636+00:00; 2026-08-19T08:30:22.141979+00:00; 2026-08-19T09:40:13.341678+00:00; 2026-08-19T12:50:15.574928+00:00; 2026-08-19T13:05:18.903656+00:00; 2026-08-19T13:05:24.912718+00:00; 2026-08-19T13:05:25.159630+00:00; 2026-08-19T13:05:26.311000+00:00; 2026-08-19T13:50:01.283000+00:00,Loss,2026-08-18T04:00:00+00:00,2026-08-19T08:30:00+00:00,2026-08-19T12:50:00+00:00; 2026-08-19T13:05:00+00:00,2026-08-17T20:00:00+00:00,2026-08-19T07:15:00+00:00,2026-08-19T12:50:00+00:00,2026-08-19T13:00:00+00:00,2026-08-19T13:05:24.912718+00:00,2026-08-19T13:05:00+00:00,s146,NZDCHF,NZDCHFm,long,aggressive_liquidation,24fd3bb6632c39a4,2187624002,2187624002,2022415294,2023198810,0.47656,0.47572,0.32,0.47572,0.47861,2026-08-19T13:50:01.283000+00:00,2026-08-19T13:50:01.283000+00:00,stop_loss,-3504.05,,1.25,1.25,2607.34,0.00013999999999997348,15m-1787123700-1-755d38,4h-1786996800--1-749bf5,liquidity_pool_plus_buffer,2026-08-18T08:20:24.912892+00:00=s146_4h_events.log:destination_available; 2026-08-18T23:50:12.799636+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T08:30:22.141979+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T09:40:13.341678+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T12:50:15.574928+00:00=s146_5m_events.log:zone_alert; 2026-08-19T13:05:18.903656+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T13:05:24.912718+00:00=s146_trades.log:signal_found; 2026-08-19T13:05:25.159630+00:00=s146_5m_events.log:order_placed; 2026-08-19T13:05:26.311000+00:00=broker_deal:2022415294; 2026-08-19T13:50:01.283000+00:00=broker_deal:2023198810,MT5 broker history + all S146 journals
2026-08-19T18:10:29.638000+00:00,2026-08-19T16:00:22.735531+00:00; 2026-08-19T18:00:19.742891+00:00; 2026-08-19T18:10:23.223827+00:00; 2026-08-19T18:10:23.230828+00:00; 2026-08-19T18:10:29.530505+00:00; 2026-08-19T18:10:29.600891+00:00; 2026-08-19T18:10:29.638000+00:00; 2026-08-19T18:41:14.279000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T18:00:00+00:00,2026-08-19T18:10:00+00:00,2026-08-19T04:00:00+00:00,2026-08-19T16:45:00+00:00,2026-08-19T18:10:00+00:00,2026-08-19T18:05:00+00:00,2026-08-19T18:10:29.530505+00:00,2026-08-19T18:10:00+00:00,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,40144eac5d8d6367,2190881806,2190881806,2025519478,2025879941,0.59307,0.5936,0.32,0.5936,0.58709,2026-08-19T18:41:14.279000+00:00,2026-08-19T18:41:14.279000+00:00,stop_loss,-1779.77,,1.25,1.25,2650.68,0.000140000000000029,15m-1787157900--1-7a7a50,4h-1787112000-1-1d53f2,liquidity_pool_plus_buffer,2026-08-19T16:00:22.735531+00:00=s146_4h_events.log:destination_available; 2026-08-19T18:00:19.742891+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T18:10:23.223827+00:00=s146_5m_events.log:zone_alert; 2026-08-19T18:10:23.230828+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T18:10:29.530505+00:00=s146_trades.log:signal_found; 2026-08-19T18:10:29.600891+00:00=s146_5m_events.log:order_placed; 2026-08-19T18:10:29.638000+00:00=broker_deal:2025519478; 2026-08-19T18:41:14.279000+00:00=broker_deal:2025879941,MT5 broker history + all S146 journals
2026-08-19T19:15:28.107000+00:00,2026-08-19T16:00:22.657859+00:00; 2026-08-19T17:45:14.691215+00:00; 2026-08-19T19:00:16.250761+00:00; 2026-08-19T19:15:21.465399+00:00; 2026-08-19T19:15:27.918998+00:00; 2026-08-19T19:15:27.994005+00:00; 2026-08-19T19:15:28.107000+00:00; 2026-08-19T19:26:05.217000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T17:45:00+00:00,2026-08-19T19:00:00+00:00; 2026-08-19T19:15:00+00:00,2026-08-19T04:00:00+00:00,2026-08-19T16:30:00+00:00,2026-08-19T19:00:00+00:00,2026-08-19T19:10:00+00:00,2026-08-19T19:15:27.918998+00:00,2026-08-19T19:15:00+00:00,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,24dc5a14246f3611,2191535017,2191535017,2026140404,2026198380,0.71232,0.71257,0.27,0.71257,0.70723,2026-08-19T19:26:05.217000+00:00,2026-08-19T19:26:05.217000+00:00,stop_loss,-708.35,,1.25,1.25,1094.52,9.00000000000345e-05,15m-1787157000--1-010154,4h-1787112000-1-32911d,liquidity_pool_plus_buffer,2026-08-19T16:00:22.657859+00:00=s146_4h_events.log:destination_available; 2026-08-19T17:45:14.691215+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T19:00:16.250761+00:00=s146_5m_events.log:zone_alert; 2026-08-19T19:15:21.465399+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T19:15:27.918998+00:00=s146_trades.log:signal_found; 2026-08-19T19:15:27.994005+00:00=s146_5m_events.log:order_placed; 2026-08-19T19:15:28.107000+00:00=broker_deal:2026140404; 2026-08-19T19:26:05.217000+00:00=broker_deal:2026198380,MT5 broker history + all S146 journals
2026-08-19T19:35:29.533000+00:00,2026-08-19T16:00:22.444753+00:00; 2026-08-19T17:30:09.446724+00:00; 2026-08-19T19:00:16.060115+00:00; 2026-08-19T19:35:22.580855+00:00; 2026-08-19T19:35:29.327294+00:00; 2026-08-19T19:35:29.402869+00:00; 2026-08-19T19:35:29.533000+00:00; 2026-08-20T04:08:58.059000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T17:30:00+00:00,2026-08-19T19:00:00+00:00; 2026-08-19T19:35:00+00:00,2026-08-19T08:00:00+00:00,2026-08-19T16:45:00+00:00,2026-08-19T19:00:00+00:00,2026-08-19T19:30:00+00:00,2026-08-19T19:35:29.327294+00:00,2026-08-19T19:35:00+00:00,s146,GBPUSD,GBPUSDm,short,aggressive_liquidation,9d28818c25275f67,2191680635,2191680635,2026275307,2028018977,1.36089,1.36158,0.14,1.36158,1.35551,2026-08-20T04:08:58.059000+00:00,2026-08-20T04:08:58.059000+00:00,stop_loss,-1013.78,,1.25,1.25,1154.34,9.999999999998899e-05,15m-1787157900--1-22c20f,4h-1787126400-1-8b5848,liquidity_pool_plus_buffer,2026-08-19T16:00:22.444753+00:00=s146_4h_events.log:destination_available; 2026-08-19T17:30:09.446724+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T19:00:16.060115+00:00=s146_5m_events.log:zone_alert; 2026-08-19T19:35:22.580855+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T19:35:29.327294+00:00=s146_trades.log:signal_found; 2026-08-19T19:35:29.402869+00:00=s146_5m_events.log:order_placed; 2026-08-19T19:35:29.533000+00:00=broker_deal:2026275307; 2026-08-20T04:08:58.059000+00:00=broker_deal:2028018977,MT5 broker history + all S146 journals
2026-08-19T22:00:16.913000+00:00,2026-08-19T16:00:23.983398+00:00; 2026-08-19T21:30:11.071403+00:00; 2026-08-19T22:00:10.724657+00:00; 2026-08-19T22:00:10.738561+00:00; 2026-08-19T22:00:16.544153+00:00; 2026-08-19T22:00:16.617448+00:00; 2026-08-19T22:00:16.913000+00:00; 2026-08-19T22:00:37.364000+00:00; 2026-08-25T22:05:22.992079+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T21:30:00+00:00,2026-08-19T22:00:00+00:00,2026-08-19T04:00:00+00:00,2026-08-19T20:15:00+00:00,2026-08-19T22:00:00+00:00,2026-08-19T21:55:00+00:00,2026-08-19T22:00:16.544153+00:00,2026-08-19T22:00:00+00:00,s146,NZDCAD,NZDCADm,short,aggressive_liquidation,70c301b9fcf3891f,2192174615,2192174615,2026729601,2026730635,0.81923,0.81954,0.32,0.81954,0.81503,2026-08-19T22:00:37.364000+00:00,2026-08-19T22:00:37.364000+00:00,stop_loss,-753.93,,1.25,1.25,3227.21,0.00017000000000000348,15m-1787170500--1-025ebc,4h-1787112000-1-e828f9,liquidity_pool_plus_buffer,2026-08-19T16:00:23.983398+00:00=s146_4h_events.log:destination_available; 2026-08-19T21:30:11.071403+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T22:00:10.724657+00:00=s146_5m_events.log:zone_alert; 2026-08-19T22:00:10.738561+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T22:00:16.544153+00:00=s146_trades.log:signal_found; 2026-08-19T22:00:16.617448+00:00=s146_5m_events.log:order_placed; 2026-08-19T22:00:16.913000+00:00=broker_deal:2026729601; 2026-08-19T22:00:37.364000+00:00=broker_deal:2026730635; 2026-08-25T22:05:22.992079+00:00=s146_4h_events.log:destination_selected_as_target,MT5 broker history + all S146 journals
2026-08-19T22:10:26.922000+00:00,2026-08-18T20:00:11.995810+00:00; 2026-08-19T10:10:15.619927+00:00; 2026-08-19T13:15:11.682179+00:00; 2026-08-19T22:05:18.723888+00:00; 2026-08-19T22:10:21.080174+00:00; 2026-08-19T22:10:26.539429+00:00; 2026-08-19T22:10:26.615873+00:00; 2026-08-19T22:10:26.922000+00:00; 2026-08-20T09:19:11.942000+00:00; 2026-08-20T09:30:20.314858+00:00,Profit,2026-08-18T20:00:00+00:00,2026-08-19T13:15:00+00:00,2026-08-19T22:05:00+00:00; 2026-08-19T22:10:00+00:00,2026-08-18T08:00:00+00:00,2026-08-19T12:30:00+00:00,2026-08-19T22:05:00+00:00,2026-08-19T22:05:00+00:00,2026-08-19T22:10:26.539429+00:00,2026-08-19T22:10:00+00:00,s146,AUDJPY,AUDJPYm,long,aggressive_liquidation,88faec39b66e3483,2192275158,2192275158,2026766741,2029465317,112.639,112.839,0.26,112.219,113.438,2026-08-20T09:19:11.942000+00:00,2026-08-20T09:19:11.942000+00:00,stop_loss,3349.52,,1.25,1.25,6804.91,0.03900000000000148,15m-1787142600-1-56608f,4h-1787040000--1-012ee8,15m_zone_distal_plus_buffer,2026-08-18T20:00:11.995810+00:00=s146_4h_events.log:destination_available; 2026-08-19T10:10:15.619927+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T13:15:11.682179+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T22:05:18.723888+00:00=s146_5m_events.log:zone_alert; 2026-08-19T22:10:21.080174+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T22:10:26.539429+00:00=s146_trades.log:signal_found; 2026-08-19T22:10:26.615873+00:00=s146_5m_events.log:order_placed; 2026-08-19T22:10:26.922000+00:00=broker_deal:2026766741; 2026-08-20T09:19:11.942000+00:00=broker_deal:2029465317; 2026-08-20T09:30:20.314858+00:00=s146_4h_events.log:destination_selected_as_target,MT5 broker history + all S146 journals
2026-08-19T22:30:30.176000+00:00,2026-08-19T16:00:23.184711+00:00; 2026-08-19T21:30:09.813630+00:00; 2026-08-19T22:05:18.069467+00:00; 2026-08-19T22:30:20.648341+00:00; 2026-08-19T22:30:29.771588+00:00; 2026-08-19T22:30:29.842711+00:00; 2026-08-19T22:30:30.176000+00:00; 2026-08-20T08:58:31.208000+00:00; 2026-08-20T08:58:32.369241+00:00; 2026-08-20T08:58:32.633828+00:00; 2026-08-20T08:59:10.279554+00:00; 2026-08-20T09:03:15.417000+00:00,Profit,2026-08-19T16:00:00+00:00,2026-08-19T21:30:00+00:00,2026-08-19T22:05:00+00:00; 2026-08-19T22:30:00+00:00,2026-08-19T00:00:00+00:00,2026-08-19T20:30:00+00:00,2026-08-19T22:05:00+00:00,2026-08-19T22:25:00+00:00,2026-08-19T22:30:29.771588+00:00,2026-08-19T22:30:00+00:00,s146,EURCAD,EURCADm,short,aggressive_liquidation,344a0b83d10bc4fc,2192325997,2192325997,2026808528,2029369072;2029385951,1.61221,1.61111,0.16,1.61276,1.60888,2026-08-20T09:03:15.417000+00:00,2026-08-20T09:03:15.417000+00:00,stop_loss,1386.09,,1.25,1.25,791.98,0.00014999999999987246,15m-1787171400--1-f1c6e7,4h-1787097600-1-bd309c,liquidity_pool_plus_buffer,2026-08-19T16:00:23.184711+00:00=s146_4h_events.log:destination_available; 2026-08-19T21:30:09.813630+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-19T22:05:18.069467+00:00=s146_5m_events.log:zone_alert; 2026-08-19T22:30:20.648341+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T22:30:29.771588+00:00=s146_trades.log:signal_found; 2026-08-19T22:30:29.842711+00:00=s146_5m_events.log:order_placed; 2026-08-19T22:30:30.176000+00:00=broker_deal:2026808528; 2026-08-20T08:58:31.208000+00:00=broker_deal:2029369072; 2026-08-20T08:58:32.369241+00:00=s146_5m_events.log:partial_banked; 2026-08-20T08:58:32.633828+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-20T08:59:10.279554+00:00=s146_5m_events.log:ladder_stop_moved; 2026-08-20T09:03:15.417000+00:00=broker_deal:2029385951,MT5 broker history + all S146 journals
2026-08-20T09:05:21.578000+00:00,2026-08-19T16:00:22.590513+00:00; 2026-08-20T09:00:11.140613+00:00; 2026-08-20T09:00:11.212613+00:00; 2026-08-20T09:05:16.826032+00:00; 2026-08-20T09:05:21.578000+00:00; 2026-08-20T09:05:22.515874+00:00; 2026-08-20T09:05:22.686341+00:00; 2026-08-20T09:10:17.184000+00:00; 2026-08-21T12:05:17.605433+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-20T00:30:00+00:00,2026-08-20T08:45:00+00:00; 2026-08-20T09:05:00+00:00,2026-08-18T16:00:00+00:00,2026-08-20T00:00:00+00:00,2026-08-20T08:45:00+00:00,2026-08-20T09:00:00+00:00,2026-08-20T09:05:22.515874+00:00,2026-08-20T09:05:00+00:00,s146,USDCHF,USDCHFm,long,aggressive_liquidation,364b45525ea82ed0,2195235020,2195235020,2029397831,2029422433,0.79789,0.79707,0.19,0.79707,0.81207,2026-08-20T09:10:17.184000+00:00,2026-08-20T09:10:17.184000+00:00,stop_loss,-2054.03,,1.25,1.25,2127.37,0.0001300000000000745,15m-1787184000-1-686a96,4h-1787068800--1-e75c98,15m_zone_distal_plus_buffer,2026-08-19T16:00:22.590513+00:00=s146_4h_events.log:destination_available; 2026-08-20T09:00:11.140613+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-20T09:00:11.212613+00:00=s146_5m_events.log:zone_alert; 2026-08-20T09:05:16.826032+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-20T09:05:21.578000+00:00=broker_deal:2029397831; 2026-08-20T09:05:22.515874+00:00=s146_trades.log:signal_found; 2026-08-20T09:05:22.686341+00:00=s146_5m_events.log:order_placed; 2026-08-20T09:10:17.184000+00:00=broker_deal:2029422433; 2026-08-21T12:05:17.605433+00:00=s146_4h_events.log:destination_selected_as_target,MT5 broker history + all S146 journals
2026-08-20T09:30:25.271000+00:00,2026-08-18T20:00:11.995810+00:00; 2026-08-19T10:10:15.619927+00:00; 2026-08-19T22:10:21.080174+00:00; 2026-08-20T09:20:15.861641+00:00; 2026-08-20T09:20:15.867641+00:00; 2026-08-20T09:30:20.314858+00:00; 2026-08-20T09:30:25.271000+00:00; 2026-08-20T09:30:26.181922+00:00; 2026-08-20T09:30:26.363963+00:00; 2026-08-20T11:57:05.760000+00:00,Loss,2026-08-18T20:00:00+00:00,2026-08-20T08:45:00+00:00,2026-08-20T09:20:00+00:00; 2026-08-20T09:30:00+00:00,2026-08-18T08:00:00+00:00,2026-08-20T07:30:00+00:00,2026-08-20T09:20:00+00:00,2026-08-20T09:25:00+00:00,2026-08-20T09:30:26.181922+00:00,2026-08-20T09:30:00+00:00,s146,AUDJPY,AUDJPYm,long,aggressive_liquidation,dc729b8b48b40921,2195369450,2195369450,2029519977,2030524684,112.878,112.802,0.26,112.802,113.438,2026-08-20T11:57:05.760000+00:00,2026-08-20T11:57:05.760000+00:00,stop_loss,-1307.53,,1.25,1.25,1317.14,0.01100000000000989,15m-1787211000-1-045ebe,4h-1787040000--1-012ee8,liquidity_pool_plus_buffer,2026-08-18T20:00:11.995810+00:00=s146_4h_events.log:destination_available; 2026-08-19T10:10:15.619927+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-19T22:10:21.080174+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-20T09:20:15.861641+00:00=s146_15m_events.log:entry_zone_formed; 2026-08-20T09:20:15.867641+00:00=s146_5m_events.log:zone_alert; 2026-08-20T09:30:20.314858+00:00=s146_4h_events.log:destination_selected_as_target; 2026-08-20T09:30:25.271000+00:00=broker_deal:2029519977; 2026-08-20T09:30:26.181922+00:00=s146_trades.log:signal_found; 2026-08-20T09:30:26.363963+00:00=s146_5m_events.log:order_placed; 2026-08-20T11:57:05.760000+00:00=broker_deal:2030524684,MT5 broker history + all S146 journals
