time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2026-08-18T20:00:00Z,1787083200,0.81248,0.81269,0.81209,0.81221,1662,13,0
2026-08-19T00:00:00Z,1787097600,0.81221,0.81277,0.81103,0.81158,4003,13,0
2026-08-19T04:00:00Z,1787112000,0.81158,0.81162,0.81017,0.8109,4191,13,0
2026-08-19T08:00:00Z,1787126400,0.8109,0.81113,0.80981,0.81019,4291,13,0
2026-08-19T12:00:00Z,1787140800,0.81019,0.81023,0.79845,0.79979,16158,13,0
2026-08-19T16:00:00Z,1787155200,0.79981,0.80039,0.79692,0.79727,8535,13,0
2026-08-19T20:00:00Z,1787169600,0.79725,0.79782,0.79688,0.79774,2139,13,0
2026-08-20T00:00:00Z,1787184000,0.79774,0.8001,0.79711,0.79947,5972,13,0
2026-08-20T04:00:00Z,1787198400,0.79946,0.80038,0.79821,0.79839,6060,13,0
2026-08-20T08:00:00Z,1787212800,0.7984,0.79881,0.79492,0.79827,7972,13,0
2026-08-20T12:00:00Z,1787227200,0.79826,0.80058,0.79715,0.79974,12157,13,0
2026-08-20T16:00:00Z,1787241600,0.79974,0.80091,0.79943,0.80053,4746,13,0
2026-08-20T20:00:00Z,1787256000,0.8005,0.80069,0.79951,0.79956,1613,13,0
2026-08-21T00:00:00Z,1787270400,0.79955,0.80028,0.79855,0.79958,4559,13,0
2026-08-21T04:00:00Z,1787284800,0.79958,0.80055,0.79892,0.80025,4773,13,0
2026-08-21T08:00:00Z,1787299200,0.80025,0.80072,0.79825,0.79925,7117,13,0
2026-08-21T12:00:00Z,1787313600,0.79925,0.802,0.79894,0.8007,8609,13,0
2026-08-21T16:00:00Z,1787328000,0.8007,0.80138,0.80054,0.80088,3974,13,0
2026-08-21T20:00:00Z,1787342400,0.80087,0.80138,0.80079,0.80121,497,13,0
2026-08-23T20:00:00Z,1787515200,0.80005,0.80154,0.7998,0.80054,1301,13,0
2026-08-24T00:00:00Z,1787529600,0.80054,0.80063,0.7996,0.80026,4377,13,0
2026-08-24T04:00:00Z,1787544000,0.80026,0.80216,0.79998,0.80185,5089,13,0
2026-08-24T08:00:00Z,1787558400,0.80186,0.80277,0.80109,0.80209,5677,13,0
2026-08-24T12:00:00Z,1787572800,0.80207,0.8027,0.80145,0.80239,7874,13,0
2026-08-24T16:00:00Z,1787587200,0.8024,0.80292,0.80179,0.8026,4567,13,0
2026-08-24T20:00:00Z,1787601600,0.80262,0.80268,0.80204,0.80221,1180,13,0
2026-08-25T00:00:00Z,1787616000,0.80222,0.80354,0.80199,0.80345,3560,13,0
2026-08-25T04:00:00Z,1787630400,0.80346,0.80415,0.80316,0.80398,3489,13,0
2026-08-25T08:00:00Z,1787644800,0.80397,0.80399,0.80197,0.80273,5588,13,0
2026-08-25T12:00:00Z,1787659200,0.80273,0.80317,0.8016,0.80234,6730,13,0
2026-08-25T16:00:00Z,1787673600,0.80234,0.80279,0.80111,0.80123,3604,13,0
2026-08-25T20:00:00Z,1787688000,0.80123,0.80191,0.80077,0.80173,2133,13,0
2026-08-26T00:00:00Z,1787702400,0.80174,0.80322,0.80145,0.80307,3997,13,0
2026-08-26T04:00:00Z,1787716800,0.80307,0.80383,0.80292,0.80306,3302,13,0
2026-08-26T08:00:00Z,1787731200,0.80306,0.8044,0.80281,0.80384,4115,13,0
2026-08-26T12:00:00Z,1787745600,0.80384,0.80621,0.80333,0.8054,7830,13,0
2026-08-26T16:00:00Z,1787760000,0.8054,0.80567,0.80499,0.80534,3077,13,0
2026-08-26T20:00:00Z,1787774400,0.80535,0.80544,0.80475,0.80502,1598,13,0
2026-08-27T00:00:00Z,1787788800,0.80502,0.80553,0.80486,0.80547,3129,13,0
2026-08-27T04:00:00Z,1787803200,0.80547,0.80596,0.80508,0.80591,3091,13,0
2026-08-27T08:00:00Z,1787817600,0.80591,0.80609,0.80503,0.8052,4652,13,0
2026-08-27T12:00:00Z,1787832000,0.80522,0.80527,0.80291,0.80353,7033,13,0
2026-08-27T16:00:00Z,1787846400,0.80353,0.80448,0.80337,0.80426,3369,13,0
2026-08-27T20:00:00Z,1787860800,0.80426,0.80431,0.80358,0.80377,1226,13,0
2026-08-28T00:00:00Z,1787875200,0.80377,0.8047,0.80373,0.80464,2443,13,0
2026-08-28T04:00:00Z,1787889600,0.80465,0.80528,0.80441,0.80456,3168,13,0
2026-08-28T08:00:00Z,1787904000,0.80456,0.8047,0.80316,0.80375,4060,13,0
2026-08-28T12:00:00Z,1787918400,0.80374,0.80862,0.80245,0.80842,11611,13,0
2026-08-28T16:00:00Z,1787932800,0.80843,0.80977,0.80835,0.80913,5394,13,0
2026-08-28T20:00:00Z,1787947200,0.80912,0.80979,0.80907,0.80927,692,13,0
