time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2015-08-23T00:00:00Z,1440288000,2.06751,2.07499,2.06577,2.07204,3984,0,0
2015-08-24T00:00:00Z,1440374400,2.07203,2.09697,2.06805,2.09361,127386,0,0
2015-08-25T00:00:00Z,1440460800,2.0936,2.09692,2.07807,2.09471,115768,0,0
2015-08-26T00:00:00Z,1440547200,2.09469,2.09573,2.0545,2.05878,122734,0,0
2015-08-27T00:00:00Z,1440633600,2.05879,2.05981,2.02852,2.03265,108712,0,0
2015-08-28T00:00:00Z,1440720000,2.03266,2.04664,2.02871,2.03074,101155,0,0
2015-08-30T00:00:00Z,1440892800,2.03557,2.04108,2.03464,2.04108,4466,0,0
2015-08-31T00:00:00Z,1440979200,2.04109,2.05266,2.01272,2.01909,77790,0,0
2015-09-01T00:00:00Z,1441065600,2.01908,2.03302,2.00909,2.028,101013,0,0
2015-09-02T00:00:00Z,1441152000,2.02798,2.03838,2.01736,2.03017,72308,0,0
2015-09-03T00:00:00Z,1441238400,2.03017,2.03269,2.00292,2.01237,80600,0,0
2015-09-04T00:00:00Z,1441324800,2.01235,2.01875,2.00645,2.014,82304,0,0
2015-09-06T00:00:00Z,1441497600,2.01268,2.01773,2.01067,2.01728,4047,0,0
2015-09-07T00:00:00Z,1441584000,2.01727,2.03435,2.01192,2.0309,77469,0,0
2015-09-08T00:00:00Z,1441670400,2.03091,2.04335,2.02656,2.03212,71196,0,0
2015-09-09T00:00:00Z,1441756800,2.03214,2.04044,2.02363,2.03927,97425,0,0
2015-09-10T00:00:00Z,1441843200,2.03927,2.05143,2.02698,2.04271,109656,0,0
2015-09-11T00:00:00Z,1441929600,2.04271,2.05063,2.03984,2.04562,78948,0,0
2015-09-13T00:00:00Z,1442102400,2.04538,2.04736,2.04386,2.04575,3073,0,0
2015-09-14T00:00:00Z,1442188800,2.04576,2.04871,2.03646,2.04424,66982,0,0
2015-09-15T00:00:00Z,1442275200,2.04423,2.04699,2.03013,2.03206,66502,0,0
2015-09-16T00:00:00Z,1442361600,2.03207,2.05055,2.02595,2.04294,71203,0,0
2015-09-17T00:00:00Z,1442448000,2.04292,2.05525,2.0415200000000002,2.05096,81229,0,0
2015-09-18T00:00:00Z,1442534400,2.05098,2.05466,2.03395,2.05286,81899,0,0
2015-09-20T00:00:00Z,1442707200,2.05302,2.05376,2.05015,2.05239,5236,0,0
