time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2015-08-23T00:00:00Z,1440288000,89.095,89.157,87.883,88.287,6294,0,0
2015-08-24T00:00:00Z,1440374400,88.284,88.527,82.101,85.284,111688,0,0
2015-08-25T00:00:00Z,1440460800,85.285,87.149,84.136,84.177,90936,0,0
2015-08-26T00:00:00Z,1440547200,84.178,85.776,84.178,85.479,105848,0,0
2015-08-27T00:00:00Z,1440633600,85.476,86.935,85.046,86.829,76378,0,0
2015-08-28T00:00:00Z,1440720000,86.829,87.308,86.038,87.222,63885,0,0
2015-08-30T00:00:00Z,1440892800,86.975,87.078,86.492,86.578,4667,0,0
2015-08-31T00:00:00Z,1440979200,86.578,86.779,85.786,86.083,47430,0,0
2015-09-01T00:00:00Z,1441065600,86.088,86.449,83.627,83.915,118011,0,0
2015-09-02T00:00:00Z,1441152000,83.916,85.115,83.734,84.969,68912,0,0
2015-09-03T00:00:00Z,1441238400,84.97,85.02,83.824,84.316,65389,0,0
2015-09-04T00:00:00Z,1441324800,84.316,84.317,82.11,82.162,77232,0,0
2015-09-06T00:00:00Z,1441497600,82.378,82.674,82.205,82.627,3554,0,0
2015-09-07T00:00:00Z,1441584000,82.626,83.062,82.248,82.956,51828,0,0
2015-09-08T00:00:00Z,1441670400,82.957,84.51,82.509,84.487,53461,0,0
2015-09-09T00:00:00Z,1441756800,84.485,85.477,83.681,83.684,80030,0,0
2015-09-10T00:00:00Z,1441843200,83.686,85.893,83.328,85.336,92514,0,0
2015-09-11T00:00:00Z,1441929600,85.336,85.581,84.779,85.446,45447,0,0
2015-09-13T00:00:00Z,1442102400,85.403,85.76,85.29,85.748,3066,0,0
2015-09-14T00:00:00Z,1442188800,85.747,86.253,84.933,86.188,46510,0,0
2015-09-15T00:00:00Z,1442275200,86.188,86.311,84.941,85.794,49577,0,0
2015-09-16T00:00:00Z,1442361600,85.792,86.834,85.686,86.767,76583,0,0
2015-09-17T00:00:00Z,1442448000,86.768,87.497,85.84,86.301,95975,0,0
2015-09-18T00:00:00Z,1442534400,86.302,86.855,85.785,86.226,96905,0,0
2015-09-20T00:00:00Z,1442707200,86.198,86.358,86.171,86.263,4617,0,0
2015-09-21T00:00:00Z,1442793600,86.264,86.366,85.705,85.868,56966,0,0
2015-09-22T00:00:00Z,1442880000,85.868,86.104,84.624,84.942,62446,0,0
2015-09-23T00:00:00Z,1442966400,84.943,85.194,83.997,84.116,68386,0,0
2015-09-24T00:00:00Z,1443052800,84.116,84.522,82.989,84.289,73261,0,0
2015-09-25T00:00:00Z,1443139200,84.289,84.988,83.925,84.644,71452,0,0
2015-09-27T00:00:00Z,1443312000,84.685,84.69,84.437,84.485,3506,0,0
2015-09-28T00:00:00Z,1443398400,84.484,84.716,83.514,83.517,50681,0,0
2015-09-29T00:00:00Z,1443484800,83.514,84.292,82.815,83.976,63980,0,0
2015-09-30T00:00:00Z,1443571200,83.98,84.658,83.794,84.012,69627,0,0
2015-10-01T00:00:00Z,1443657600,84.01,85.04,83.908,84.327,58436,0,0
2015-10-02T00:00:00Z,1443744000,84.328,84.658,83.252,84.452,68003,0,0
2015-10-04T00:00:00Z,1443916800,84.635,84.695,84.506,84.562,3689,0,0
2015-10-05T00:00:00Z,1444003200,84.563,85.507,84.505,85.343,49574,0,0
2015-10-06T00:00:00Z,1444089600,85.342,86.242,85.089,86.068,66139,0,0
2015-10-07T00:00:00Z,1444176000,86.069,86.878,85.929,86.276,75310,0,0
2015-10-08T00:00:00Z,1444262400,86.276,87.177,85.801,87.138,69237,0,0
2015-10-09T00:00:00Z,1444348800,87.137,88.319,87.032,88.164,63982,0,0
2015-10-11T00:00:00Z,1444521600,88.066,88.066,87.877,87.881,3227,0,0
2015-10-12T00:00:00Z,1444608000,87.881,88.6,87.76,88.135,32087,0,0
2015-10-13T00:00:00Z,1444694400,88.136,88.181,86.186,86.47,62869,0,0
2015-10-14T00:00:00Z,1444780800,86.466,87.074,86.074,87.002,70227,0,0
2015-10-15T00:00:00Z,1444867200,87.001,87.49,86.285,87.223,80210,0,0
2015-10-16T00:00:00Z,1444953600,87.224,87.23,86.329,86.757,52302,0,0
2015-10-18T00:00:00Z,1445126400,86.592,86.76,86.542,86.587,3571,0,0
2015-10-19T00:00:00Z,1445212800,86.589,87.193,86.267,86.729,66678,0,0
2015-10-20T00:00:00Z,1445299200,86.729,87.345,86.589,87.042,41580,0,0
2015-10-21T00:00:00Z,1445385600,87.043,87.29,86.354,86.443,55255,0,0
2015-10-22T00:00:00Z,1445472000,86.445,87.256,85.981,87.158,65174,0,0
2015-10-23T00:00:00Z,1445558400,87.159,88.09,87.087,87.598,52833,0,0
2015-10-25T00:00:00Z,1445731200,87.597,87.686,87.494,87.597,4909,0,0
2015-10-26T00:00:00Z,1445817600,87.598,87.981,87.493,87.668,39553,0,0
2015-10-27T00:00:00Z,1445904000,87.671,87.682,86.471,86.649,44451,0,0
2015-10-28T00:00:00Z,1445990400,86.651,86.689,85.612,85.751,68305,0,0
2015-10-29T00:00:00Z,1446076800,85.751,85.978,85.506,85.785,50113,0,0
2015-10-30T00:00:00Z,1446163200,85.787,86.267,85.42,86.007,52922,0,0
2015-11-01T00:00:00Z,1446336000,85.889,85.994,85.571,85.947,3616,0,0
2015-11-02T00:00:00Z,1446422400,85.948,86.513,85.846,86.437,47160,0,0
2015-11-03T00:00:00Z,1446508800,86.438,87.173,85.938,87.033,45923,0,0
