time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2026-08-18T20:00:00Z,1787083200,0.81614,0.8167,0.81559,0.81611,1720,11,0
2026-08-19T00:00:00Z,1787097600,0.81614,0.8162,0.81441,0.81503,3960,18,0
2026-08-19T04:00:00Z,1787112000,0.81503,0.81562,0.8143,0.81443,3627,18,0
2026-08-19T08:00:00Z,1787126400,0.81443,0.81602,0.81433,0.81547,3831,18,0
2026-08-19T12:00:00Z,1787140800,0.81548,0.81961,0.8154,0.8193,8055,18,0
2026-08-19T16:00:00Z,1787155200,0.81929,0.81993,0.81882,0.81941,4621,18,0
2026-08-19T20:00:00Z,1787169600,0.81941,0.81998,0.81825,0.81951,1772,11,0
2026-08-20T00:00:00Z,1787184000,0.81951,0.82164,0.81847,0.82119,4278,18,0
2026-08-20T04:00:00Z,1787198400,0.82119,0.82166,0.82013,0.82048,4005,18,0
2026-08-20T08:00:00Z,1787212800,0.82048,0.82057,0.81851,0.81855,4762,18,0
2026-08-20T12:00:00Z,1787227200,0.81858,0.82069,0.81805,0.81945,7223,18,0
2026-08-20T16:00:00Z,1787241600,0.81946,0.81956,0.8186,0.8195,3700,18,0
2026-08-20T20:00:00Z,1787256000,0.81949,0.82035,0.81895,0.82031,1706,11,0
2026-08-21T00:00:00Z,1787270400,0.82029,0.82226,0.82008,0.82156,3602,18,0
2026-08-21T04:00:00Z,1787284800,0.82156,0.82189,0.82092,0.82096,3312,18,0
2026-08-21T08:00:00Z,1787299200,0.82096,0.82235,0.82041,0.82186,4696,18,0
2026-08-21T12:00:00Z,1787313600,0.82186,0.82356,0.82141,0.82337,6187,18,0
2026-08-21T16:00:00Z,1787328000,0.82337,0.82349,0.82284,0.82319,3210,18,0
2026-08-21T20:00:00Z,1787342400,0.82316,0.82322,0.82269,0.82301,549,18,0
2026-08-23T20:00:00Z,1787515200,0.82415,0.8252,0.8232,0.82423,1886,18,0
2026-08-24T00:00:00Z,1787529600,0.82422,0.82474,0.82339,0.82374,3953,18,0
2026-08-24T04:00:00Z,1787544000,0.82375,0.82591,0.82372,0.82577,4158,18,0
2026-08-24T08:00:00Z,1787558400,0.82576,0.826,0.82496,0.82554,4460,18,0
2026-08-24T12:00:00Z,1787572800,0.82554,0.82591,0.82409,0.82423,6058,18,0
2026-08-24T16:00:00Z,1787587200,0.82424,0.82523,0.82421,0.82472,3781,18,0
2026-08-24T20:00:00Z,1787601600,0.82471,0.82566,0.82442,0.82553,1555,11,0
2026-08-25T00:00:00Z,1787616000,0.82553,0.82605,0.82515,0.82549,3333,18,0
2026-08-25T04:00:00Z,1787630400,0.82549,0.82574,0.8247,0.8247,3124,18,0
2026-08-25T08:00:00Z,1787644800,0.82471,0.82697,0.82424,0.82671,4630,18,0
2026-08-25T12:00:00Z,1787659200,0.82671,0.82675,0.825,0.82593,5697,18,0
2026-08-25T16:00:00Z,1787673600,0.82592,0.82695,0.82557,0.82688,3228,18,0
2026-08-25T20:00:00Z,1787688000,0.82688,0.82745,0.8262,0.82666,2090,11,0
2026-08-26T00:00:00Z,1787702400,0.82666,0.82729,0.82479,0.82546,4036,18,0
2026-08-26T04:00:00Z,1787716800,0.82546,0.82562,0.82408,0.82545,3388,18,0
2026-08-26T08:00:00Z,1787731200,0.82543,0.826,0.82535,0.82566,3351,18,0
2026-08-26T12:00:00Z,1787745600,0.82568,0.82617,0.82379,0.82382,6130,18,0
2026-08-26T16:00:00Z,1787760000,0.82383,0.82465,0.82374,0.82456,3152,18,0
2026-08-26T20:00:00Z,1787774400,0.82456,0.82548,0.82395,0.82499,1860,11,0
2026-08-27T00:00:00Z,1787788800,0.82499,0.82642,0.82464,0.82623,3514,18,0
2026-08-27T04:00:00Z,1787803200,0.82622,0.82648,0.82456,0.82456,3228,18,0
2026-08-27T08:00:00Z,1787817600,0.82456,0.82521,0.82418,0.82504,4106,18,0
2026-08-27T12:00:00Z,1787832000,0.82504,0.82552,0.82402,0.82452,5616,18,0
2026-08-27T16:00:00Z,1787846400,0.82452,0.82469,0.82398,0.82406,3381,18,0
2026-08-27T20:00:00Z,1787860800,0.82407,0.82487,0.82399,0.82466,1409,11,0
2026-08-28T00:00:00Z,1787875200,0.82466,0.82602,0.82461,0.82572,2600,18,0
2026-08-28T04:00:00Z,1787889600,0.82572,0.82602,0.82477,0.82541,3402,18,0
2026-08-28T08:00:00Z,1787904000,0.8254,0.82556,0.82306,0.82329,3620,18,0
2026-08-28T12:00:00Z,1787918400,0.82329,0.82493,0.82151,0.82167,7589,18,0
2026-08-28T16:00:00Z,1787932800,0.82166,0.82204,0.82112,0.82198,4340,18,0
2026-08-28T20:00:00Z,1787947200,0.82198,0.82233,0.82163,0.82213,587,18,0
