Trade DateTime,Events DateTime,Result,4H Event DateTime,15m Event DateTime,5m Event DateTime,4H Origin Time,15m Origin Time,5m Zone Alert Origin Time,5m Trigger Bar Open Time,Signal DateTime,Signal Bar Close,Strategy,Symbol,Broker Symbol,Direction,Model,Signal ID,Position ID,Order Ticket,Entry Deal Ticket,Exit Deal Tickets,Entry Price,Exit Price,Lots,Initial Stop,Initial Target,Exit DateTime,Last Exit DateTime,Exit Reason,Realized P/L,Unrealized P/L,Reward/Risk,Target R,Loss at SL,Spread,Entry Zone ID,Destination Zone ID,Stop Basis,Event Types,Source
2026-08-19T11:50:22.878000+00:00,2026-08-19T11:50:21.564450+00:00; 2026-08-19T11:50:21.809700+00:00; 2026-08-19T11:50:22.878000+00:00; 2026-08-19T12:33:17.861178+00:00; 2026-08-19T12:33:18.113626+00:00; 2026-08-19T12:33:18.976000+00:00; 2026-08-19T12:33:48.663796+00:00; 2026-08-19T12:34:19.774535+00:00; 2026-08-19T12:36:13.975135+00:00; 2026-08-19T12:37:15.410285+00:00; 2026-08-19T12:46:13.985589+00:00; 2026-08-19T12:47:17.394000+00:00,Profit,2026-08-18T08:00:00+00:00,2026-08-19T09:30:00+00:00,2026-08-19T11:45:00+00:00; 2026-08-19T11:50:00+00:00,2026-08-17T20:00:00+00:00,2026-08-19T08:45:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:50:21.564450+00:00,2026-08-19T11:50:00+00:00,s146,NZDUSD,NZDUSDm,long,aggressive_liquidation,4043b45ac07a4f26,2186497247,2186497247,2021318977,2021621796;2022016610,0.588,0.58971,0.32,0.58743,0.59032,2026-08-19T12:47:17.394000+00:00,2026-08-19T12:47:17.394000+00:00,stop_loss,4157.98,,1.25,1.25,1841.73,0.00013999999999991797,15m-1787129100-1-44fa3d,4h-1786996800--1-4aeb25,liquidity_pool_plus_buffer,2026-08-19T11:50:21.564450+00:00=signal_found; 2026-08-19T11:50:21.809700+00:00=order_placed; 2026-08-19T11:50:22.878000+00:00=broker_deal:2021318977; 2026-08-19T12:33:17.861178+00:00=partial_banked; 2026-08-19T12:33:18.113626+00:00=ladder_stop_moved; 2026-08-19T12:33:18.976000+00:00=broker_deal:2021621796; 2026-08-19T12:33:48.663796+00:00=ladder_stop_moved; 2026-08-19T12:34:19.774535+00:00=ladder_stop_moved; 2026-08-19T12:36:13.975135+00:00=ladder_stop_moved; 2026-08-19T12:37:15.410285+00:00=ladder_stop_moved; 2026-08-19T12:46:13.985589+00:00=ladder_stop_moved; 2026-08-19T12:47:17.394000+00:00=broker_deal:2022016610,MT5 broker history + S146 journals
2026-08-19T11:50:29.740000+00:00,2026-08-19T11:50:28.424522+00:00; 2026-08-19T11:50:28.673406+00:00; 2026-08-19T11:50:29.740000+00:00; 2026-08-19T12:33:48.921643+00:00; 2026-08-19T12:33:49.168884+00:00; 2026-08-19T12:33:50.036000+00:00; 2026-08-19T12:34:20.041324+00:00; 2026-08-19T12:36:59.826039+00:00; 2026-08-19T12:37:15.669543+00:00; 2026-08-19T12:56:32.089158+00:00; 2026-08-19T13:04:48.265871+00:00; 2026-08-19T13:10:40.575000+00:00,Profit,2026-08-19T00:00:00+00:00,2026-08-19T08:30:00+00:00,2026-08-19T11:45:00+00:00; 2026-08-19T11:50:00+00:00,2026-08-18T08:00:00+00:00,2026-08-19T07:30:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T11:50:28.424522+00:00,2026-08-19T11:50:00+00:00,s146,AUDCAD,AUDCADm,long,aggressive_liquidation,ece24648b9b50ebc,2186498159,2186498159,2021319863,2021631878;2022521903,0.98158,0.98472,0.26,0.98082,0.98472,2026-08-19T13:10:40.575000+00:00,2026-08-19T13:10:40.575000+00:00,take_profit,4064.8,,1.25,1.25,1422.01,0.000180000000000069,15m-1787124600-1-dfed8f,4h-1787040000--1-71f224,liquidity_pool_plus_buffer,2026-08-19T11:50:28.424522+00:00=signal_found; 2026-08-19T11:50:28.673406+00:00=order_placed; 2026-08-19T11:50:29.740000+00:00=broker_deal:2021319863; 2026-08-19T12:33:48.921643+00:00=partial_banked; 2026-08-19T12:33:49.168884+00:00=ladder_stop_moved; 2026-08-19T12:33:50.036000+00:00=broker_deal:2021631878; 2026-08-19T12:34:20.041324+00:00=ladder_stop_moved; 2026-08-19T12:36:59.826039+00:00=ladder_stop_moved; 2026-08-19T12:37:15.669543+00:00=ladder_stop_moved; 2026-08-19T12:56:32.089158+00:00=ladder_stop_moved; 2026-08-19T13:04:48.265871+00:00=ladder_stop_moved; 2026-08-19T13:10:40.575000+00:00=broker_deal:2022521903,MT5 broker history + S146 journals
2026-08-19T12:10:26.920000+00:00,2026-08-19T12:10:25.584594+00:00; 2026-08-19T12:10:25.831539+00:00; 2026-08-19T12:10:26.920000+00:00; 2026-08-19T12:34:50.350868+00:00; 2026-08-19T12:34:50.607860+00:00; 2026-08-19T12:34:51.467000+00:00; 2026-08-19T12:35:58.666627+00:00; 2026-08-19T12:36:29.259753+00:00; 2026-08-19T12:36:41.989000+00:00,Profit,2026-08-18T16:00:00+00:00,2026-08-19T10:15:00+00:00,2026-08-19T12:05:00+00:00; 2026-08-19T12:10:00+00:00,2026-08-18T08:00:00+00:00,2026-08-19T08:45:00+00:00,2026-08-19T12:05:00+00:00,2026-08-19T12:05:00+00:00,2026-08-19T12:10:25.584594+00:00,2026-08-19T12:10:00+00:00,s146,XAUUSD,XAUUSDm,long,aggressive_liquidation,98f1ea39eb8d3bbd,2186626231,2186626231,2021441203,2021662670;2021719043,4367.023,4395.566,0.04,4354.427,4395.566,2026-08-19T12:36:41.989000+00:00,2026-08-19T12:36:41.989000+00:00,take_profit,9072.16,,1.25,1.25,5819.22,0.2599999999993088,15m-1787129100-1-d0cf65,4h-1787040000--1-f6c62d,liquidity_pool_plus_buffer,2026-08-19T12:10:25.584594+00:00=signal_found; 2026-08-19T12:10:25.831539+00:00=order_placed; 2026-08-19T12:10:26.920000+00:00=broker_deal:2021441203; 2026-08-19T12:34:50.350868+00:00=partial_banked; 2026-08-19T12:34:50.607860+00:00=ladder_stop_moved; 2026-08-19T12:34:51.467000+00:00=broker_deal:2021662670; 2026-08-19T12:35:58.666627+00:00=ladder_stop_moved; 2026-08-19T12:36:29.259753+00:00=ladder_stop_moved; 2026-08-19T12:36:41.989000+00:00=broker_deal:2021719043,MT5 broker history + S146 journals
2026-08-19T12:35:29.198000+00:00,2026-08-19T12:35:27.832591+00:00; 2026-08-19T12:35:28.079646+00:00; 2026-08-19T12:35:29.198000+00:00; 2026-08-19T12:35:56.587000+00:00,Loss,2026-08-14T16:00:00+00:00,2026-08-19T11:45:00+00:00,2026-08-19T12:20:00+00:00; 2026-08-19T12:35:00+00:00,2026-08-13T20:00:00+00:00,2026-08-19T11:00:00+00:00,2026-08-19T12:20:00+00:00,2026-08-19T12:30:00+00:00,2026-08-19T12:35:27.832591+00:00,2026-08-19T12:35:00+00:00,s146,NZDJPY,NZDJPYm,short,aggressive_liquidation,2ed0964ecc86819c,2186868252,2186868252,2021678021,2021689559,93.574,93.604,0.33,93.604,93.321,2026-08-19T12:35:56.587000+00:00,2026-08-19T12:35:56.587000+00:00,stop_loss,-653.14,,1.25,1.25,2032.24,0.014000000000010004,15m-1787137200--1-273a66,4h-1786651200-1-0ea28e,liquidity_pool_plus_buffer,2026-08-19T12:35:27.832591+00:00=signal_found; 2026-08-19T12:35:28.079646+00:00=order_placed; 2026-08-19T12:35:29.198000+00:00=broker_deal:2021678021; 2026-08-19T12:35:56.587000+00:00=broker_deal:2021689559,MT5 broker history + S146 journals
2026-08-19T13:05:26.311000+00:00,2026-08-19T13:05:24.912718+00:00; 2026-08-19T13:05:25.159630+00:00; 2026-08-19T13:05:26.311000+00:00; 2026-08-19T13:50:01.283000+00:00,Loss,2026-08-18T04:00:00+00:00,2026-08-19T08:30:00+00:00,2026-08-19T12:50:00+00:00; 2026-08-19T13:05:00+00:00,2026-08-17T20:00:00+00:00,2026-08-19T07:15:00+00:00,2026-08-19T12:50:00+00:00,2026-08-19T13:00:00+00:00,2026-08-19T13:05:24.912718+00:00,2026-08-19T13:05:00+00:00,s146,NZDCHF,NZDCHFm,long,aggressive_liquidation,24fd3bb6632c39a4,2187624002,2187624002,2022415294,2023198810,0.47656,0.47572,0.32,0.47572,0.47861,2026-08-19T13:50:01.283000+00:00,2026-08-19T13:50:01.283000+00:00,stop_loss,-3504.05,,1.25,1.25,2607.34,0.00013999999999997348,15m-1787123700-1-755d38,4h-1786996800--1-749bf5,liquidity_pool_plus_buffer,2026-08-19T13:05:24.912718+00:00=signal_found; 2026-08-19T13:05:25.159630+00:00=order_placed; 2026-08-19T13:05:26.311000+00:00=broker_deal:2022415294; 2026-08-19T13:50:01.283000+00:00=broker_deal:2023198810,MT5 broker history + S146 journals
2026-08-19T18:10:29.638000+00:00,2026-08-19T18:10:29.530505+00:00; 2026-08-19T18:10:29.600891+00:00; 2026-08-19T18:10:29.638000+00:00; 2026-08-19T18:41:14.279000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T18:00:00+00:00,2026-08-19T18:10:00+00:00,2026-08-19T04:00:00+00:00,2026-08-19T16:45:00+00:00,2026-08-19T18:10:00+00:00,2026-08-19T18:05:00+00:00,2026-08-19T18:10:29.530505+00:00,2026-08-19T18:10:00+00:00,s146,NZDUSD,NZDUSDm,short,aggressive_liquidation,40144eac5d8d6367,2190881806,2190881806,2025519478,2025879941,0.59307,0.5936,0.32,0.5936,0.58709,2026-08-19T18:41:14.279000+00:00,2026-08-19T18:41:14.279000+00:00,stop_loss,-1779.77,,1.25,1.25,2650.68,0.000140000000000029,15m-1787157900--1-7a7a50,4h-1787112000-1-1d53f2,liquidity_pool_plus_buffer,2026-08-19T18:10:29.530505+00:00=signal_found; 2026-08-19T18:10:29.600891+00:00=order_placed; 2026-08-19T18:10:29.638000+00:00=broker_deal:2025519478; 2026-08-19T18:41:14.279000+00:00=broker_deal:2025879941,MT5 broker history + S146 journals
2026-08-19T19:15:28.107000+00:00,2026-08-19T19:15:27.918998+00:00; 2026-08-19T19:15:27.994005+00:00; 2026-08-19T19:15:28.107000+00:00; 2026-08-19T19:26:05.217000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T17:45:00+00:00,2026-08-19T19:00:00+00:00; 2026-08-19T19:15:00+00:00,2026-08-19T04:00:00+00:00,2026-08-19T16:30:00+00:00,2026-08-19T19:00:00+00:00,2026-08-19T19:10:00+00:00,2026-08-19T19:15:27.918998+00:00,2026-08-19T19:15:00+00:00,s146,AUDUSD,AUDUSDm,short,aggressive_liquidation,24dc5a14246f3611,2191535017,2191535017,2026140404,2026198380,0.71232,0.71257,0.27,0.71257,0.70723,2026-08-19T19:26:05.217000+00:00,2026-08-19T19:26:05.217000+00:00,stop_loss,-708.35,,1.25,1.25,1094.52,9.00000000000345e-05,15m-1787157000--1-010154,4h-1787112000-1-32911d,liquidity_pool_plus_buffer,2026-08-19T19:15:27.918998+00:00=signal_found; 2026-08-19T19:15:27.994005+00:00=order_placed; 2026-08-19T19:15:28.107000+00:00=broker_deal:2026140404; 2026-08-19T19:26:05.217000+00:00=broker_deal:2026198380,MT5 broker history + S146 journals
2026-08-19T19:35:29.533000+00:00,2026-08-19T19:35:29.327294+00:00; 2026-08-19T19:35:29.402869+00:00; 2026-08-19T19:35:29.533000+00:00; 2026-08-20T04:08:58.059000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T17:30:00+00:00,2026-08-19T19:00:00+00:00; 2026-08-19T19:35:00+00:00,2026-08-19T08:00:00+00:00,2026-08-19T16:45:00+00:00,2026-08-19T19:00:00+00:00,2026-08-19T19:30:00+00:00,2026-08-19T19:35:29.327294+00:00,2026-08-19T19:35:00+00:00,s146,GBPUSD,GBPUSDm,short,aggressive_liquidation,9d28818c25275f67,2191680635,2191680635,2026275307,2028018977,1.36089,1.36158,0.14,1.36158,1.35551,2026-08-20T04:08:58.059000+00:00,2026-08-20T04:08:58.059000+00:00,stop_loss,-1013.78,,1.25,1.25,1154.34,9.999999999998899e-05,15m-1787157900--1-22c20f,4h-1787126400-1-8b5848,liquidity_pool_plus_buffer,2026-08-19T19:35:29.327294+00:00=signal_found; 2026-08-19T19:35:29.402869+00:00=order_placed; 2026-08-19T19:35:29.533000+00:00=broker_deal:2026275307; 2026-08-20T04:08:58.059000+00:00=broker_deal:2028018977,MT5 broker history + S146 journals
2026-08-19T22:00:16.913000+00:00,2026-08-19T22:00:16.544153+00:00; 2026-08-19T22:00:16.617448+00:00; 2026-08-19T22:00:16.913000+00:00; 2026-08-19T22:00:37.364000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-19T21:30:00+00:00,2026-08-19T22:00:00+00:00,2026-08-19T04:00:00+00:00,2026-08-19T20:15:00+00:00,2026-08-19T22:00:00+00:00,2026-08-19T21:55:00+00:00,2026-08-19T22:00:16.544153+00:00,2026-08-19T22:00:00+00:00,s146,NZDCAD,NZDCADm,short,aggressive_liquidation,70c301b9fcf3891f,2192174615,2192174615,2026729601,2026730635,0.81923,0.81954,0.32,0.81954,0.81503,2026-08-19T22:00:37.364000+00:00,2026-08-19T22:00:37.364000+00:00,stop_loss,-753.93,,1.25,1.25,3227.21,0.00017000000000000348,15m-1787170500--1-025ebc,4h-1787112000-1-e828f9,liquidity_pool_plus_buffer,2026-08-19T22:00:16.544153+00:00=signal_found; 2026-08-19T22:00:16.617448+00:00=order_placed; 2026-08-19T22:00:16.913000+00:00=broker_deal:2026729601; 2026-08-19T22:00:37.364000+00:00=broker_deal:2026730635,MT5 broker history + S146 journals
2026-08-19T22:10:26.922000+00:00,2026-08-19T22:10:26.539429+00:00; 2026-08-19T22:10:26.615873+00:00; 2026-08-19T22:10:26.922000+00:00; 2026-08-20T09:19:11.942000+00:00,Profit,2026-08-18T20:00:00+00:00,2026-08-19T13:15:00+00:00,2026-08-19T22:05:00+00:00; 2026-08-19T22:10:00+00:00,2026-08-18T08:00:00+00:00,2026-08-19T12:30:00+00:00,2026-08-19T22:05:00+00:00,2026-08-19T22:05:00+00:00,2026-08-19T22:10:26.539429+00:00,2026-08-19T22:10:00+00:00,s146,AUDJPY,AUDJPYm,long,aggressive_liquidation,88faec39b66e3483,2192275158,2192275158,2026766741,2029465317,112.639,112.839,0.26,112.219,113.438,2026-08-20T09:19:11.942000+00:00,2026-08-20T09:19:11.942000+00:00,stop_loss,3349.52,,1.25,1.25,6804.91,0.03900000000000148,15m-1787142600-1-56608f,4h-1787040000--1-012ee8,15m_zone_distal_plus_buffer,2026-08-19T22:10:26.539429+00:00=signal_found; 2026-08-19T22:10:26.615873+00:00=order_placed; 2026-08-19T22:10:26.922000+00:00=broker_deal:2026766741; 2026-08-20T09:19:11.942000+00:00=broker_deal:2029465317,MT5 broker history + S146 journals
2026-08-19T22:30:30.176000+00:00,2026-08-19T22:30:29.771588+00:00; 2026-08-19T22:30:29.842711+00:00; 2026-08-19T22:30:30.176000+00:00; 2026-08-20T08:58:31.208000+00:00; 2026-08-20T08:58:32.369241+00:00; 2026-08-20T08:58:32.633828+00:00; 2026-08-20T08:59:10.279554+00:00; 2026-08-20T09:03:15.417000+00:00,Profit,2026-08-19T16:00:00+00:00,2026-08-19T21:30:00+00:00,2026-08-19T22:05:00+00:00; 2026-08-19T22:30:00+00:00,2026-08-19T00:00:00+00:00,2026-08-19T20:30:00+00:00,2026-08-19T22:05:00+00:00,2026-08-19T22:25:00+00:00,2026-08-19T22:30:29.771588+00:00,2026-08-19T22:30:00+00:00,s146,EURCAD,EURCADm,short,aggressive_liquidation,344a0b83d10bc4fc,2192325997,2192325997,2026808528,2029369072;2029385951,1.61221,1.61111,0.16,1.61276,1.60888,2026-08-20T09:03:15.417000+00:00,2026-08-20T09:03:15.417000+00:00,stop_loss,1386.09,,1.25,1.25,791.98,0.00014999999999987246,15m-1787171400--1-f1c6e7,4h-1787097600-1-bd309c,liquidity_pool_plus_buffer,2026-08-19T22:30:29.771588+00:00=signal_found; 2026-08-19T22:30:29.842711+00:00=order_placed; 2026-08-19T22:30:30.176000+00:00=broker_deal:2026808528; 2026-08-20T08:58:31.208000+00:00=broker_deal:2029369072; 2026-08-20T08:58:32.369241+00:00=partial_banked; 2026-08-20T08:58:32.633828+00:00=ladder_stop_moved; 2026-08-20T08:59:10.279554+00:00=ladder_stop_moved; 2026-08-20T09:03:15.417000+00:00=broker_deal:2029385951,MT5 broker history + S146 journals
2026-08-20T09:05:21.578000+00:00,2026-08-20T09:05:21.578000+00:00; 2026-08-20T09:05:22.515874+00:00; 2026-08-20T09:05:22.686341+00:00; 2026-08-20T09:10:17.184000+00:00,Loss,2026-08-19T16:00:00+00:00,2026-08-20T00:30:00+00:00,2026-08-20T08:45:00+00:00; 2026-08-20T09:05:00+00:00,2026-08-18T16:00:00+00:00,2026-08-20T00:00:00+00:00,2026-08-20T08:45:00+00:00,2026-08-20T09:00:00+00:00,2026-08-20T09:05:22.515874+00:00,2026-08-20T09:05:00+00:00,s146,USDCHF,USDCHFm,long,aggressive_liquidation,364b45525ea82ed0,2195235020,2195235020,2029397831,2029422433,0.79789,0.79707,0.19,0.79707,0.81207,2026-08-20T09:10:17.184000+00:00,2026-08-20T09:10:17.184000+00:00,stop_loss,-2054.03,,1.25,1.25,2127.37,0.0001300000000000745,15m-1787184000-1-686a96,4h-1787068800--1-e75c98,15m_zone_distal_plus_buffer,2026-08-20T09:05:21.578000+00:00=broker_deal:2029397831; 2026-08-20T09:05:22.515874+00:00=signal_found; 2026-08-20T09:05:22.686341+00:00=order_placed; 2026-08-20T09:10:17.184000+00:00=broker_deal:2029422433,MT5 broker history + S146 journals
2026-08-20T09:30:25.271000+00:00,2026-08-20T09:30:25.271000+00:00; 2026-08-20T09:30:26.181922+00:00; 2026-08-20T09:30:26.363963+00:00; 2026-08-20T11:57:05.760000+00:00,Loss,2026-08-18T20:00:00+00:00,2026-08-20T08:45:00+00:00,2026-08-20T09:20:00+00:00; 2026-08-20T09:30:00+00:00,2026-08-18T08:00:00+00:00,2026-08-20T07:30:00+00:00,2026-08-20T09:20:00+00:00,2026-08-20T09:25:00+00:00,2026-08-20T09:30:26.181922+00:00,2026-08-20T09:30:00+00:00,s146,AUDJPY,AUDJPYm,long,aggressive_liquidation,dc729b8b48b40921,2195369450,2195369450,2029519977,2030524684,112.878,112.802,0.26,112.802,113.438,2026-08-20T11:57:05.760000+00:00,2026-08-20T11:57:05.760000+00:00,stop_loss,-1307.53,,1.25,1.25,1317.14,0.01100000000000989,15m-1787211000-1-045ebe,4h-1787040000--1-012ee8,liquidity_pool_plus_buffer,2026-08-20T09:30:25.271000+00:00=broker_deal:2029519977; 2026-08-20T09:30:26.181922+00:00=signal_found; 2026-08-20T09:30:26.363963+00:00=order_placed; 2026-08-20T11:57:05.760000+00:00=broker_deal:2030524684,MT5 broker history + S146 journals
2026-08-20T11:05:27.117000+00:00,2026-08-20T11:05:27.117000+00:00; 2026-08-20T11:05:27.898816+00:00; 2026-08-20T11:05:28.092351+00:00; 2026-08-20T11:09:15.645000+00:00,Loss,2026-08-19T04:00:00+00:00,2026-08-19T13:15:00+00:00,2026-08-20T10:55:00+00:00; 2026-08-20T11:05:00+00:00,2026-08-18T08:00:00+00:00,2026-08-19T12:30:00+00:00,2026-08-20T10:55:00+00:00,2026-08-20T11:00:00+00:00,2026-08-20T11:05:27.898816+00:00,2026-08-20T11:05:00+00:00,s146,GBPAUD,GBPAUDm,short,aggressive_liquidation,9c0cdcb695944fe0,2195935435,2195935435,2030035972,2030058719,1.91502,1.9155,0.14,1.9155,1.9047,2026-08-20T11:09:15.645000+00:00,2026-08-20T11:09:15.645000+00:00,stop_loss,-502.36,,1.25,1.25,839.12,0.00021000000000004349,15m-1787142600--1-f57669,4h-1787040000-1-4b012a,15m_zone_distal_plus_buffer,2026-08-20T11:05:27.117000+00:00=broker_deal:2030035972; 2026-08-20T11:05:27.898816+00:00=signal_found; 2026-08-20T11:05:28.092351+00:00=order_placed; 2026-08-20T11:09:15.645000+00:00=broker_deal:2030058719,MT5 broker history + S146 journals
2026-08-20T11:10:20.986000+00:00,2026-08-20T11:10:20.986000+00:00; 2026-08-20T11:10:21.763953+00:00; 2026-08-20T11:10:21.957117+00:00; 2026-08-20T12:58:55.629000+00:00,Loss,2026-08-20T04:00:00+00:00,2026-08-20T06:30:00+00:00,2026-08-20T11:05:00+00:00; 2026-08-20T11:10:00+00:00,2026-08-19T16:00:00+00:00,2026-08-20T06:00:00+00:00,2026-08-20T11:05:00+00:00,2026-08-20T11:05:00+00:00,2026-08-20T11:10:21.763953+00:00,2026-08-20T11:10:00+00:00,s146,NZDJPY,NZDJPYm,short,aggressive_liquidation,bb1dd2609aedd9d8,2195964203,2195964203,2030062383,2031211121,94.362,94.452,0.32,94.452,93.933,2026-08-20T12:58:55.629000+00:00,2026-08-20T12:58:55.629000+00:00,stop_loss,-1905.0,,1.25,1.25,2033.08,0.013999999999995794,15m-1787205600--1-321673,4h-1787155200-1-74751c,liquidity_pool_plus_buffer,2026-08-20T11:10:20.986000+00:00=broker_deal:2030062383; 2026-08-20T11:10:21.763953+00:00=signal_found; 2026-08-20T11:10:21.957117+00:00=order_placed; 2026-08-20T12:58:55.629000+00:00=broker_deal:2031211121,MT5 broker history + S146 journals
2026-08-20T11:35:25.223000+00:00,2026-08-20T11:35:25.223000+00:00; 2026-08-20T11:35:25.975909+00:00; 2026-08-20T11:35:26.166035+00:00; 2026-08-20T20:00:56.698000+00:00; 2026-08-20T20:00:56.974504+00:00; 2026-08-20T20:00:57.046969+00:00; 2026-08-21T08:57:17.511720+00:00; 2026-08-21T17:16:42.074546+00:00,Open,2026-08-19T16:00:00+00:00,2026-08-20T00:30:00+00:00,2026-08-20T09:25:00+00:00; 2026-08-20T11:35:00+00:00,2026-08-19T04:00:00+00:00,2026-08-19T23:00:00+00:00,2026-08-20T09:25:00+00:00,2026-08-20T11:30:00+00:00,2026-08-20T11:35:25.975909+00:00,2026-08-20T11:35:00+00:00,s146,GBPCHF,GBPCHFm,long,aggressive_liquidation,5b9e908e2510a023,2196157693,2196157693,2030243221,2034637170,1.08738,1.09108,0.13,1.08455,1.09865,,2026-08-20T20:00:56.698000+00:00,,2836.93,5276.03,1.25,1.25,4774.83,0.00014999999999987246,15m-1787180400-1-1fd3e0,4h-1787112000--1-dd8b4b,15m_zone_distal_plus_buffer,2026-08-20T11:35:25.223000+00:00=broker_deal:2030243221; 2026-08-20T11:35:25.975909+00:00=signal_found; 2026-08-20T11:35:26.166035+00:00=order_placed; 2026-08-20T20:00:56.698000+00:00=broker_deal:2034637170; 2026-08-20T20:00:56.974504+00:00=partial_banked; 2026-08-20T20:00:57.046969+00:00=ladder_stop_moved; 2026-08-21T08:57:17.511720+00:00=ladder_stop_moved; 2026-08-21T17:16:42.074546+00:00=ladder_stop_moved,MT5 broker history + S146 journals
2026-08-20T12:45:21.289000+00:00,2026-08-20T12:45:21.289000+00:00; 2026-08-20T12:45:21.956185+00:00; 2026-08-20T12:45:22.154290+00:00; 2026-08-21T08:57:17.677000+00:00; 2026-08-21T08:57:17.704229+00:00; 2026-08-21T08:57:17.881909+00:00; 2026-08-21T09:21:05.364000+00:00,Profit,2026-08-19T16:00:00+00:00,2026-08-20T11:45:00+00:00,2026-08-20T12:20:00+00:00; 2026-08-20T12:45:00+00:00,2026-08-19T04:00:00+00:00,2026-08-20T11:00:00+00:00,2026-08-20T12:20:00+00:00,2026-08-20T12:40:00+00:00,2026-08-20T12:45:21.956185+00:00,2026-08-20T12:45:00+00:00,s146,CHFJPY,CHFJPYm,short,aggressive_liquidation,d4c6d69262e27748,2197053969,2197053969,2031091494,2037901981;2038168072,198.887,198.411,0.15,199.077,196.418,2026-08-21T09:21:05.364000+00:00,2026-08-21T09:21:05.364000+00:00,stop_loss,5325.99,,1.25,1.25,2068.45,0.020999999999986585,15m-1787223600--1-a5240d,4h-1787112000-1-d639a8,liquidity_pool_plus_buffer,2026-08-20T12:45:21.289000+00:00=broker_deal:2031091494; 2026-08-20T12:45:21.956185+00:00=signal_found; 2026-08-20T12:45:22.154290+00:00=order_placed; 2026-08-21T08:57:17.677000+00:00=broker_deal:2037901981; 2026-08-21T08:57:17.704229+00:00=partial_banked; 2026-08-21T08:57:17.881909+00:00=ladder_stop_moved; 2026-08-21T09:21:05.364000+00:00=broker_deal:2038168072,MT5 broker history + S146 journals
2026-08-20T13:05:20.213000+00:00,2026-08-20T13:05:20.213000+00:00; 2026-08-20T13:05:20.862750+00:00; 2026-08-20T13:05:21.054718+00:00; 2026-08-21T10:00:13.658358+00:00; 2026-08-21T10:00:13.699000+00:00; 2026-08-21T10:00:13.838687+00:00; 2026-08-21T10:13:32.382647+00:00; 2026-08-21T11:32:29.877761+00:00; 2026-08-21T11:42:34.556592+00:00; 2026-08-21T12:20:15.006111+00:00; 2026-08-21T13:24:25.225192+00:00; 2026-08-21T14:08:51.713000+00:00,Profit,2026-08-19T00:00:00+00:00,2026-08-20T11:15:00+00:00,2026-08-20T12:50:00+00:00; 2026-08-20T13:05:00+00:00,2026-08-18T04:00:00+00:00,2026-08-20T10:30:00+00:00,2026-08-20T12:50:00+00:00,2026-08-20T13:00:00+00:00,2026-08-20T13:05:20.862750+00:00,2026-08-20T13:05:00+00:00,s146,EURCAD,EURCADm,short,aggressive_liquidation,2f84e882399ea84f,2197264325,2197264325,2031291855,2038455372;2040502993,1.6101,1.60665,0.16,1.61125,1.60538,2026-08-21T14:08:51.713000+00:00,2026-08-21T14:08:51.713000+00:00,stop_loss,2953.45,,1.25,1.25,1610.6,0.0001500000000000945,15m-1787221800--1-f274fd,4h-1787025600-1-656c5f,liquidity_pool_plus_buffer,2026-08-20T13:05:20.213000+00:00=broker_deal:2031291855; 2026-08-20T13:05:20.862750+00:00=signal_found; 2026-08-20T13:05:21.054718+00:00=order_placed; 2026-08-21T10:00:13.658358+00:00=partial_banked; 2026-08-21T10:00:13.699000+00:00=broker_deal:2038455372; 2026-08-21T10:00:13.838687+00:00=ladder_stop_moved; 2026-08-21T10:13:32.382647+00:00=ladder_stop_moved; 2026-08-21T11:32:29.877761+00:00=ladder_stop_moved; 2026-08-21T11:42:34.556592+00:00=ladder_stop_moved; 2026-08-21T12:20:15.006111+00:00=ladder_stop_moved; 2026-08-21T13:24:25.225192+00:00=ladder_stop_moved; 2026-08-21T14:08:51.713000+00:00=broker_deal:2040502993,MT5 broker history + S146 journals
