time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2026-08-18T18:30:00Z,1787077800,4360.373,4360.711,4353.56,4354.289,1798,240,0
2026-08-18T18:45:00Z,1787078700,4354.28,4356.161,4352.664,4354.314,1595,240,0
2026-08-18T19:00:00Z,1787079600,4354.367,4358.619,4354.084,4356.78,1941,260,0
2026-08-18T19:15:00Z,1787080500,4356.801,4358.751,4352.275,4354.872,2117,260,0
2026-08-18T19:30:00Z,1787081400,4354.926,4357.735,4349.45,4349.647,2103,240,0
2026-08-18T19:45:00Z,1787082300,4349.702,4353.313,4338.249,4345.368,5033,260,0
2026-08-18T20:00:00Z,1787083200,4345.428,4346.46,4340.694,4342.116,1924,260,0
2026-08-18T20:15:00Z,1787084100,4342.06,4342.488,4333.263,4337.765,1911,260,0
2026-08-18T20:30:00Z,1787085000,4338.095,4339.709,4331.711,4332.311,1324,260,0
2026-08-18T20:45:00Z,1787085900,4332.255,4335.393,4328.854,4334.586,2017,260,0
2026-08-18T22:00:00Z,1787090400,4340.133,4343.115,4339.455,4340.163,668,260,0
2026-08-18T22:15:00Z,1787091300,4339.952,4341.12,4333.523,4336.06,1510,260,0
2026-08-18T22:30:00Z,1787092200,4336.06,4336.511,4332.617,4333.827,1167,260,0
2026-08-18T22:45:00Z,1787093100,4333.826,4335.483,4332.977,4333.844,932,240,0
2026-08-18T23:00:00Z,1787094000,4333.996,4338.249,4332.462,4334.242,1322,240,0
2026-08-18T23:15:00Z,1787094900,4333.847,4337.118,4330.042,4330.61,1572,240,0
2026-08-18T23:30:00Z,1787095800,4330.669,4332.327,4327.227,4329.623,1625,240,0
2026-08-18T23:45:00Z,1787096700,4329.926,4334.333,4329.43,4332.857,1430,240,0
2026-08-19T00:00:00Z,1787097600,4332.96,4344.956,4331.335,4343.005,4843,240,0
2026-08-19T00:15:00Z,1787098500,4342.93,4346.387,4339.013,4342.82,3950,260,0
2026-08-19T00:30:00Z,1787099400,4342.77,4347.247,4339.499,4343.8,3487,260,0
2026-08-19T00:45:00Z,1787100300,4343.747,4344.848,4336.955,4338.133,4141,240,0
2026-08-19T01:00:00Z,1787101200,4338.065,4344.083,4324.477,4343.757,8810,260,0
2026-08-19T01:15:00Z,1787102100,4343.812,4346.323,4332.944,4342.079,5756,260,0
2026-08-19T01:30:00Z,1787103000,4342.135,4357.573,4342.135,4355.286,4046,260,0
2026-08-19T01:45:00Z,1787103900,4355.338,4356.653,4350.603,4356.34,3344,260,0
2026-08-19T02:00:00Z,1787104800,4356.403,4357.331,4351.677,4353.343,2663,260,0
2026-08-19T02:15:00Z,1787105700,4353.411,4361.949,4352.511,4359.809,3235,260,0
2026-08-19T02:30:00Z,1787106600,4359.68,4360.272,4354.24,4355.392,3568,260,0
2026-08-19T02:45:00Z,1787107500,4355.487,4357.196,4351.27,4354.788,2687,260,0
2026-08-19T03:00:00Z,1787108400,4354.982,4356.072,4351.899,4354.302,2442,260,0
2026-08-19T03:15:00Z,1787109300,4354.354,4358.101,4351.757,4357.165,1948,260,0
2026-08-19T03:30:00Z,1787110200,4357.23,4360.384,4355.866,4358.341,1447,260,0
2026-08-19T03:45:00Z,1787111100,4358.462,4358.965,4354.624,4355.025,1246,240,0
2026-08-19T04:00:00Z,1787112000,4355.015,4356.188,4353.131,4354.756,1212,240,0
2026-08-19T04:15:00Z,1787112900,4354.483,4355.064,4349.884,4351.027,1695,240,0
2026-08-19T04:30:00Z,1787113800,4351.079,4352.102,4344.813,4346.366,1794,240,0
2026-08-19T04:45:00Z,1787114700,4346.585,4348.494,4343.631,4348.357,1559,240,0
2026-08-19T05:00:00Z,1787115600,4348.357,4350.536,4338.68,4338.988,2130,240,0
2026-08-19T05:15:00Z,1787116500,4338.996,4345.106,4336.577,4345.078,2062,260,0
2026-08-19T05:30:00Z,1787117400,4345.138,4345.528,4336.579,4341.987,4762,260,0
2026-08-19T05:45:00Z,1787118300,4342.031,4342.167,4335.046,4335.438,3224,260,0
2026-08-19T06:00:00Z,1787119200,4335.657,4341.667,4335.22,4337.476,3478,260,0
2026-08-19T06:15:00Z,1787120100,4337.497,4348.214,4336.859,4343.039,3125,260,0
2026-08-19T06:30:00Z,1787121000,4343.07,4345.494,4336.931,4341.944,3278,260,0
2026-08-19T06:45:00Z,1787121900,4342.004,4349.528,4340.692,4348.829,3026,260,0
2026-08-19T07:00:00Z,1787122800,4348.951,4353.516,4347.549,4350.548,2520,260,0
2026-08-19T07:15:00Z,1787123700,4350.489,4356.984,4347.529,4356.601,2342,260,0
2026-08-19T07:30:00Z,1787124600,4356.548,4363.075,4352.836,4354.318,2286,260,0
2026-08-19T07:45:00Z,1787125500,4354.573,4357.779,4354.043,4354.929,1865,240,0
2026-08-19T08:00:00Z,1787126400,4354.916,4362.973,4350.888,4361.719,2955,260,0
2026-08-19T08:15:00Z,1787127300,4361.455,4362.584,4357.398,4360.844,2021,260,0
2026-08-19T08:30:00Z,1787128200,4361.063,4363.182,4356.462,4362.385,2233,260,0
2026-08-19T08:45:00Z,1787129100,4362.382,4363.025,4354.645,4355.755,1895,240,0
2026-08-19T09:00:00Z,1787130000,4355.718,4359.789,4354.814,4356.227,2047,260,0
2026-08-19T09:15:00Z,1787130900,4356.351,4357.329,4353.279,4356.703,2164,240,0
2026-08-19T09:30:00Z,1787131800,4356.574,4360.967,4355.182,4358.65,1867,240,0
2026-08-19T09:45:00Z,1787132700,4358.812,4361.925,4358.001,4361.805,1678,240,0
2026-08-19T10:00:00Z,1787133600,4361.786,4364.254,4359.444,4363.547,1954,240,0
2026-08-19T10:15:00Z,1787134500,4363.821,4369.118,4363.413,4368.539,1845,240,0
2026-08-19T10:30:00Z,1787135400,4368.654,4369.538,4365.703,4367.898,1533,240,0
2026-08-19T10:45:00Z,1787136300,4367.953,4369.641,4366.231,4367.427,1378,240,0
2026-08-19T11:00:00Z,1787137200,4367.547,4374.146,4367.396,4373.098,2293,260,0
2026-08-19T11:15:00Z,1787138100,4373.158,4374.139,4368.711,4370.935,1786,240,0
2026-08-19T11:30:00Z,1787139000,4370.994,4371.798,4363.094,4363.63,2040,260,0
2026-08-19T11:45:00Z,1787139900,4363.572,4367.507,4363.292,4364.797,1817,240,0
2026-08-19T12:00:00Z,1787140800,4364.743,4370.698,4361.883,4368.057,2525,260,0
2026-08-19T12:15:00Z,1787141700,4368.113,4373.575,4365.811,4369.381,3167,260,0
2026-08-19T12:30:00Z,1787142600,4369.469,4420.913,4368.422,4417.652,16753,260,0
2026-08-19T12:45:00Z,1787143500,4417.464,4442.396,4411.299,4438.62,13454,260,0
2026-08-19T13:00:00Z,1787144400,4438.735,4461.014,4424.032,4456.24,14776,260,0
2026-08-19T13:15:00Z,1787145300,4456.093,4464.412,4454.803,4458.182,9497,260,0
2026-08-19T13:30:00Z,1787146200,4458.242,4466.372,4442.377,4460.815,14145,260,0
2026-08-19T13:45:00Z,1787147100,4460.749,4463.308,4445.145,4459.51,9291,260,0
2026-08-19T14:00:00Z,1787148000,4459.452,4475.672,4455.097,4473.604,9472,260,0
2026-08-19T14:15:00Z,1787148900,4473.662,4487.922,4470.065,4485.811,8633,260,0
2026-08-19T14:30:00Z,1787149800,4485.859,4498.782,4483.806,4489.536,7306,260,0
2026-08-19T14:45:00Z,1787150700,4489.6,4489.679,4478.139,4487.988,5617,260,0
2026-08-19T15:00:00Z,1787151600,4488.132,4488.31,4479.657,4484.918,5565,260,0
2026-08-19T15:15:00Z,1787152500,4484.993,4487.985,4478.036,4483.528,4611,260,0
2026-08-19T15:30:00Z,1787153400,4483.589,4492.565,4479.997,4490.052,4694,260,0
2026-08-19T15:45:00Z,1787154300,4489.992,4494.169,4488.398,4493.656,3451,260,0
2026-08-19T16:00:00Z,1787155200,4493.715,4499.068,4490.841,4497.734,3570,260,0
2026-08-19T16:15:00Z,1787156100,4497.789,4499.307,4490.571,4491.181,3097,260,0
2026-08-19T16:30:00Z,1787157000,4491.357,4496.351,4490.5,4495.252,2912,260,0
2026-08-19T16:45:00Z,1787157900,4495.135,4497.632,4493.343,4493.343,2820,260,0
2026-08-19T17:00:00Z,1787158800,4493.131,4499.144,4488.809,4492.55,3677,260,0
2026-08-19T17:15:00Z,1787159700,4492.611,4492.751,4486.156,4487.939,3170,260,0
2026-08-19T17:30:00Z,1787160600,4487.975,4491.711,4484.342,4488.44,2582,260,0
2026-08-19T17:45:00Z,1787161500,4488.361,4489.623,4484.439,4486.941,1976,260,0
2026-08-19T18:00:00Z,1787162400,4487.125,4496.636,4485.446,4488.11,4663,260,0
2026-08-19T18:15:00Z,1787163300,4487.787,4488.021,4472.73,4475.554,3639,260,0
2026-08-19T18:30:00Z,1787164200,4475.607,4491.688,4471.768,4490.245,4081,260,0
2026-08-19T18:45:00Z,1787165100,4490.637,4496.704,4489.281,4495.222,2535,260,0
2026-08-19T19:00:00Z,1787166000,4495.278,4505.918,4494.204,4503.394,3628,260,0
2026-08-19T19:15:00Z,1787166900,4503.256,4507.776,4502.415,4507.332,2713,260,0
2026-08-19T19:30:00Z,1787167800,4507.266,4510.792,4502.095,4506.885,2815,260,0
2026-08-19T19:45:00Z,1787168700,4506.817,4512.25,4505.069,4510.963,3167,260,0
2026-08-19T20:00:00Z,1787169600,4511.256,4512.154,4505.279,4506.967,1727,260,0
2026-08-19T20:15:00Z,1787170500,4506.971,4522.189,4506.263,4518.284,2309,260,0
2026-08-19T20:30:00Z,1787171400,4518.223,4523.699,4517.76,4519.519,1897,260,0
2026-08-19T20:45:00Z,1787172300,4519.629,4524.372,4519.302,4523.176,1757,260,0
2026-08-19T22:00:00Z,1787176800,4522.95,4527.584,4518.768,4519.857,1516,260,0
2026-08-19T22:15:00Z,1787177700,4519.874,4521.58,4519.057,4520.815,1091,260,0
2026-08-19T22:30:00Z,1787178600,4520.813,4521.965,4517.549,4518.378,1378,260,0
2026-08-19T22:45:00Z,1787179500,4518.539,4521.874,4516.403,4518.918,1224,260,0
2026-08-19T23:00:00Z,1787180400,4518.969,4523.738,4517.184,4519.463,1796,260,0
2026-08-19T23:15:00Z,1787181300,4519.438,4520.306,4515.122,4517.745,1280,260,0
2026-08-19T23:30:00Z,1787182200,4517.585,4518.297,4513.494,4514.369,1332,260,0
2026-08-19T23:45:00Z,1787183100,4514.245,4517.433,4511.245,4511.841,1454,260,0
2026-08-20T00:00:00Z,1787184000,4511.898,4518.922,4510.092,4516.163,5335,260,0
2026-08-20T00:15:00Z,1787184900,4516.39,4521.111,4508.465,4510.378,4115,260,0
2026-08-20T00:30:00Z,1787185800,4510.322,4513.21,4503.89,4506.09,2833,260,0
2026-08-20T00:45:00Z,1787186700,4505.981,4510.571,4503.855,4504.449,3953,260,0
2026-08-20T01:00:00Z,1787187600,4504.776,4510.244,4491.665,4493.409,8547,260,0
2026-08-20T01:15:00Z,1787188500,4493.35,4503.295,4493.17,4500.593,4843,260,0
2026-08-20T01:30:00Z,1787189400,4500.538,4501.366,4493.456,4493.93,5679,260,0
2026-08-20T01:45:00Z,1787190300,4493.901,4495.512,4484.472,4489.593,4032,260,0
2026-08-20T02:00:00Z,1787191200,4489.73,4499.729,4488.497,4497.754,4483,260,0
2026-08-20T02:15:00Z,1787192100,4497.688,4497.748,4489.514,4492.569,2410,260,0
2026-08-20T02:30:00Z,1787193000,4492.985,4494.671,4490.085,4490.505,3318,260,0
2026-08-20T02:45:00Z,1787193900,4490.419,4494.513,4488.669,4490.791,2842,260,0
2026-08-20T03:00:00Z,1787194800,4490.885,4497.082,4487.836,4492.541,3017,260,0
2026-08-20T03:15:00Z,1787195700,4492.507,4496.365,4490.373,4493.281,2804,260,0
2026-08-20T03:30:00Z,1787196600,4493.479,4498.703,4492.218,4497.68,2278,260,0
2026-08-20T03:45:00Z,1787197500,4497.801,4501.049,4496.784,4498.98,2026,260,0
2026-08-20T04:00:00Z,1787198400,4499.036,4499.297,4494.969,4496.524,1904,260,0
2026-08-20T04:15:00Z,1787199300,4496.196,4497.215,4489.881,4490.018,1865,260,0
2026-08-20T04:30:00Z,1787200200,4489.749,4490.96,4486.208,4487.003,1987,260,0
2026-08-20T04:45:00Z,1787201100,4486.935,4491.584,4486.805,4488.387,1770,260,0
2026-08-20T05:00:00Z,1787202000,4488.654,4494.042,4483.989,4485.733,2135,260,0
2026-08-20T05:15:00Z,1787202900,4485.453,4487.046,4482.698,4482.967,2278,260,0
2026-08-20T05:30:00Z,1787203800,4483.17,4486.058,4478.061,4480.55,3650,260,0
