time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2026-08-18T20:00:00Z,1787083200,0.57558,0.57566,0.5751,0.57514,1853,9,0
2026-08-19T00:00:00Z,1787097600,0.57513,0.5753,0.57399,0.574,3819,9,0
2026-08-19T04:00:00Z,1787112000,0.574,0.57403,0.57289,0.57337,4309,9,0
2026-08-19T08:00:00Z,1787126400,0.57337,0.57413,0.57299,0.57313,4588,9,0
2026-08-19T12:00:00Z,1787140800,0.57313,0.57345,0.5691,0.56958,12087,9,0
2026-08-19T16:00:00Z,1787155200,0.56959,0.57,0.56787,0.56797,5809,9,0
2026-08-19T20:00:00Z,1787169600,0.56797,0.56837,0.56763,0.56821,2123,9,0
2026-08-20T00:00:00Z,1787184000,0.56821,0.56932,0.56751,0.56917,5417,9,0
2026-08-20T04:00:00Z,1787198400,0.56918,0.56952,0.56859,0.56874,5147,9,0
2026-08-20T08:00:00Z,1787212800,0.56873,0.56899,0.56683,0.56748,7471,9,0
2026-08-20T12:00:00Z,1787227200,0.56747,0.5696,0.56685,0.56937,9358,9,0
2026-08-20T16:00:00Z,1787241600,0.56937,0.56956,0.569,0.56937,4146,9,0
2026-08-20T20:00:00Z,1787256000,0.56938,0.56946,0.5689,0.5692,2172,9,0
2026-08-21T00:00:00Z,1787270400,0.5692,0.57115,0.56919,0.571,4005,9,0
2026-08-21T04:00:00Z,1787284800,0.571,0.5723,0.5708,0.57223,4250,9,0
2026-08-21T08:00:00Z,1787299200,0.57223,0.57283,0.57178,0.57256,6286,9,0
2026-08-21T12:00:00Z,1787313600,0.57257,0.57492,0.57253,0.57456,7329,9,0
2026-08-21T16:00:00Z,1787328000,0.57456,0.57502,0.57437,0.57447,3080,9,0
2026-08-21T20:00:00Z,1787342400,0.57446,0.57469,0.57442,0.57452,440,9,0
2026-08-23T20:00:00Z,1787515200,0.57376,0.57447,0.57343,0.57411,1338,9,0
2026-08-24T00:00:00Z,1787529600,0.5741,0.57417,0.57326,0.57332,3609,9,0
2026-08-24T04:00:00Z,1787544000,0.57332,0.5746,0.5732,0.57447,4295,9,0
2026-08-24T08:00:00Z,1787558400,0.57448,0.57487,0.5743,0.57464,5123,9,0
2026-08-24T12:00:00Z,1787572800,0.57464,0.57495,0.57359,0.57373,6352,9,0
2026-08-24T16:00:00Z,1787587200,0.57374,0.57382,0.57324,0.57372,4152,9,0
2026-08-24T20:00:00Z,1787601600,0.57373,0.57396,0.57323,0.57391,1531,9,0
2026-08-25T00:00:00Z,1787616000,0.57391,0.57495,0.57387,0.57456,3659,9,0
2026-08-25T04:00:00Z,1787630400,0.57456,0.57496,0.57401,0.57434,3718,9,0
2026-08-25T08:00:00Z,1787644800,0.57435,0.57438,0.57357,0.57424,5436,9,0
2026-08-25T12:00:00Z,1787659200,0.57423,0.57471,0.5739,0.57442,5723,9,0
2026-08-25T16:00:00Z,1787673600,0.57443,0.57453,0.57392,0.57408,2974,9,0
2026-08-25T20:00:00Z,1787688000,0.57408,0.57456,0.57336,0.5744,2517,9,0
2026-08-26T00:00:00Z,1787702400,0.5744,0.57708,0.57413,0.57679,4510,9,0
2026-08-26T04:00:00Z,1787716800,0.57678,0.57732,0.57643,0.57662,3909,9,0
2026-08-26T08:00:00Z,1787731200,0.57661,0.57766,0.57653,0.57755,4055,9,0
2026-08-26T12:00:00Z,1787745600,0.57755,0.57818,0.57716,0.57731,6785,9,0
2026-08-26T16:00:00Z,1787760000,0.57731,0.57775,0.57726,0.57771,2903,9,0
2026-08-26T20:00:00Z,1787774400,0.57771,0.57831,0.57726,0.57811,1895,9,0
2026-08-27T00:00:00Z,1787788800,0.57812,0.57868,0.57767,0.57852,3412,9,0
2026-08-27T04:00:00Z,1787803200,0.57852,0.57897,0.57828,0.57871,3514,9,0
2026-08-27T08:00:00Z,1787817600,0.57871,0.57919,0.57817,0.57866,4723,9,0
2026-08-27T12:00:00Z,1787832000,0.57867,0.57892,0.57762,0.57831,5970,9,0
2026-08-27T16:00:00Z,1787846400,0.5783,0.57882,0.57807,0.57873,3228,9,0
2026-08-27T20:00:00Z,1787860800,0.57873,0.57876,0.57809,0.57837,1526,9,0
2026-08-28T00:00:00Z,1787875200,0.57837,0.57955,0.57835,0.57945,2647,9,0
2026-08-28T04:00:00Z,1787889600,0.57945,0.57964,0.57884,0.57893,3515,9,0
2026-08-28T08:00:00Z,1787904000,0.57891,0.57896,0.57814,0.57816,4111,9,0
2026-08-28T12:00:00Z,1787918400,0.57817,0.57999,0.57813,0.57917,8899,9,0
2026-08-28T16:00:00Z,1787932800,0.57917,0.57977,0.5791,0.57956,5416,9,0
2026-08-28T20:00:00Z,1787947200,0.57957,0.57987,0.57948,0.57966,619,9,0
