time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2026-05-07T04:00:00+00:00,1778126400,114.684,114.706,114.488,114.684,6095,17,0
2026-05-07T08:00:00+00:00,1778140800,114.687,114.813,114.632,114.759,5615,17,0
2026-05-07T12:00:00+00:00,1778155200,114.759,114.794,114.544,114.752,7563,17,0
2026-05-07T16:00:00+00:00,1778169600,114.752,115.022,114.751,114.901,6991,17,0
2026-05-07T20:00:00+00:00,1778184000,114.9,114.927,114.694,114.811,3154,17,0
2026-05-08T00:00:00+00:00,1778198400,114.812,114.93,114.795,114.823,4583,17,0
2026-05-08T04:00:00+00:00,1778212800,114.823,114.891,114.801,114.837,4339,17,0
2026-05-08T08:00:00+00:00,1778227200,114.837,114.901,114.721,114.881,4568,17,0
2026-05-08T12:00:00+00:00,1778241600,114.883,114.884,114.166,114.501,9519,17,0
2026-05-08T16:00:00+00:00,1778256000,114.504,114.614,114.434,114.55,4281,17,0
2026-05-08T20:00:00+00:00,1778270400,114.551,114.619,114.521,114.559,845,17,0
2026-05-10T20:00:00+00:00,1778443200,114.379,114.652,114.335,114.636,1776,17,0
2026-05-11T00:00:00+00:00,1778457600,114.636,114.834,114.623,114.804,4476,17,0
2026-05-11T04:00:00+00:00,1778472000,114.804,114.926,114.709,114.92,4004,17,0
2026-05-11T08:00:00+00:00,1778486400,114.921,115.023,114.82,114.956,4298,17,0
2026-05-11T12:00:00+00:00,1778500800,114.958,115.067,114.794,114.918,6453,17,0
2026-05-11T16:00:00+00:00,1778515200,114.92,115.031,114.895,114.961,3993,17,0
2026-05-11T20:00:00+00:00,1778529600,114.959,114.96,114.854,114.946,1803,17,0
2026-05-12T00:00:00+00:00,1778544000,114.943,115.14,114.927,115.095,4087,17,0
2026-05-12T04:00:00+00:00,1778558400,115.095,115.204,114.511,114.934,8597,17,0
2026-05-12T08:00:00+00:00,1778572800,114.932,115.043,114.881,114.981,5535,17,0
2026-05-12T12:00:00+00:00,1778587200,114.982,115.027,114.856,114.999,7816,17,0
2026-05-12T16:00:00+00:00,1778601600,115.001,115.065,114.951,115.065,4486,17,0
2026-05-12T20:00:00+00:00,1778616000,115.062,115.112,115.006,115.103,1768,17,0
2026-05-13T00:00:00+00:00,1778630400,115.106,115.239,115.071,115.175,4416,17,0
2026-05-13T04:00:00+00:00,1778644800,115.176,115.183,115.03,115.16,3755,17,0
2026-05-13T08:00:00+00:00,1778659200,115.163,115.281,115.076,115.201,4407,17,0
2026-05-13T12:00:00+00:00,1778673600,115.2,115.274,115.068,115.18,7027,17,0
2026-05-13T16:00:00+00:00,1778688000,115.18,115.213,115.098,115.19,4377,17,0
2026-05-13T20:00:00+00:00,1778702400,115.19,115.21,114.979,115.183,1926,17,0
2026-05-14T00:00:00+00:00,1778716800,115.185,115.252,115.133,115.236,3426,17,0
2026-05-14T04:00:00+00:00,1778731200,115.236,115.238,114.927,115.14,5088,17,0
2026-05-14T08:00:00+00:00,1778745600,115.143,115.229,115.098,115.131,4229,17,0
2026-05-14T12:00:00+00:00,1778760000,115.129,115.247,114.671,115.178,11088,17,0
2026-05-14T16:00:00+00:00,1778774400,115.18,115.398,115.165,115.385,4692,17,0
2026-05-14T20:00:00+00:00,1778788800,115.385,115.482,115.315,115.394,2192,17,0
2026-05-15T00:00:00+00:00,1778803200,115.395,115.404,115.291,115.338,4889,17,0
2026-05-15T04:00:00+00:00,1778817600,115.339,115.432,115.176,115.247,5539,17,0
2026-05-15T08:00:00+00:00,1778832000,115.249,115.337,115.179,115.301,6157,17,0
2026-05-15T12:00:00+00:00,1778846400,115.301,115.406,115.216,115.399,7504,17,0
2026-05-15T16:00:00+00:00,1778860800,115.396,115.552,115.369,115.429,4860,17,0
2026-05-15T20:00:00+00:00,1778875200,115.43,115.47,115.387,115.454,987,17,0
2026-05-17T20:00:00+00:00,1779048000,115.293,115.497,115.288,115.419,1772,17,0
2026-05-18T00:00:00+00:00,1779062400,115.42,115.659,115.408,115.64,4821,17,0
2026-05-18T04:00:00+00:00,1779076800,115.641,115.666,115.492,115.611,5088,17,0
2026-05-18T08:00:00+00:00,1779091200,115.61,115.656,115.468,115.54,4887,17,0
2026-05-18T12:00:00+00:00,1779105600,115.54,115.644,115.43,115.567,7389,17,0
2026-05-18T16:00:00+00:00,1779120000,115.567,115.7,115.548,115.642,5463,17,0
2026-05-18T20:00:00+00:00,1779134400,115.641,115.641,115.495,115.63,1941,17,0
2026-05-19T00:00:00+00:00,1779148800,115.63,115.67,115.599,115.631,4020,17,0
2026-05-19T04:00:00+00:00,1779163200,115.63,115.766,115.588,115.671,4301,17,0
2026-05-19T08:00:00+00:00,1779177600,115.668,115.765,115.547,115.711,4570,17,0
2026-05-19T12:00:00+00:00,1779192000,115.71,115.723,115.223,115.668,10555,17,0
2026-05-19T16:00:00+00:00,1779206400,115.67,115.7,115.408,115.674,6664,17,0
2026-05-19T20:00:00+00:00,1779220800,115.674,115.747,115.648,115.673,1853,17,0
2026-05-20T00:00:00+00:00,1779235200,115.675,115.675,115.491,115.497,5096,17,0
2026-05-20T04:00:00+00:00,1779249600,115.496,115.559,115.455,115.489,4433,17,0
2026-05-20T08:00:00+00:00,1779264000,115.491,115.627,115.435,115.627,4291,17,0
2026-05-20T12:00:00+00:00,1779278400,115.626,115.635,115.427,115.538,9308,17,0
2026-05-20T16:00:00+00:00,1779292800,115.54,115.626,115.49,115.588,5707,17,0
2026-05-20T20:00:00+00:00,1779307200,115.586,115.643,115.509,115.577,1912,17,0
2026-05-21T00:00:00+00:00,1779321600,115.579,115.595,115.468,115.507,4021,17,0
2026-05-21T04:00:00+00:00,1779336000,115.507,115.59,115.456,115.467,4139,17,0
2026-05-21T08:00:00+00:00,1779350400,115.467,115.628,115.41,115.6,5359,17,0
2026-05-21T12:00:00+00:00,1779364800,115.599,115.609,115.36,115.444,7524,17,0
2026-05-21T16:00:00+00:00,1779379200,115.442,115.473,115.298,115.344,7146,17,0
2026-05-21T20:00:00+00:00,1779393600,115.343,115.435,115.268,115.425,1858,17,0
2026-05-22T00:00:00+00:00,1779408000,115.426,115.434,115.305,115.306,3216,17,0
2026-05-22T04:00:00+00:00,1779422400,115.306,115.401,115.291,115.382,3284,17,0
2026-05-22T08:00:00+00:00,1779436800,115.382,115.416,115.289,115.302,3740,17,0
2026-05-22T12:00:00+00:00,1779451200,115.304,115.312,115.121,115.199,6692,17,0
2026-05-22T16:00:00+00:00,1779465600,115.201,115.28,115.166,115.21,4541,17,0
2026-05-22T20:00:00+00:00,1779480000,115.208,115.231,115.139,115.182,752,17,0
2026-05-24T20:00:00+00:00,1779652800,114.957,115.16,114.915,115.16,2002,17,0
2026-05-25T00:00:00+00:00,1779667200,115.159,115.159,115.045,115.057,3249,17,0
2026-05-25T04:00:00+00:00,1779681600,115.058,115.101,115.033,115.064,3144,17,0
2026-05-25T08:00:00+00:00,1779696000,115.062,115.082,115.02,115.072,2690,17,0
2026-05-25T12:00:00+00:00,1779710400,115.072,115.186,115.031,115.163,3419,17,0
2026-05-25T16:00:00+00:00,1779724800,115.164,115.172,115.095,115.153,1701,17,0
2026-05-25T20:00:00+00:00,1779739200,115.152,115.164,115.053,115.13,1485,17,0
2026-05-26T00:00:00+00:00,1779753600,115.13,115.179,115.082,115.114,3018,17,0
