time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2026-08-18T18:30:00Z,1787077800,0.98507,0.98521,0.98507,0.98517,57,18,0
2026-08-18T18:35:00Z,1787078100,0.98517,0.98521,0.98507,0.98519,52,18,0
2026-08-18T18:40:00Z,1787078400,0.98518,0.98522,0.98511,0.98519,74,18,0
2026-08-18T18:45:00Z,1787078700,0.98519,0.9852,0.98504,0.98504,55,18,0
2026-08-18T18:50:00Z,1787079000,0.98503,0.9851,0.98503,0.98504,64,18,0
2026-08-18T18:55:00Z,1787079300,0.98504,0.98506,0.98489,0.98504,109,18,0
2026-08-18T19:00:00Z,1787079600,0.98504,0.98511,0.98496,0.98496,78,18,0
2026-08-18T19:05:00Z,1787079900,0.98495,0.98502,0.98495,0.98499,71,18,0
2026-08-18T19:10:00Z,1787080200,0.98499,0.98501,0.98453,0.98473,164,18,0
2026-08-18T19:15:00Z,1787080500,0.98473,0.98473,0.98444,0.98446,90,18,0
2026-08-18T19:20:00Z,1787080800,0.98446,0.98451,0.98441,0.98447,77,18,0
2026-08-18T19:25:00Z,1787081100,0.98447,0.98467,0.98446,0.98461,71,18,0
2026-08-18T19:30:00Z,1787081400,0.98462,0.98474,0.98456,0.9846,89,18,0
2026-08-18T19:35:00Z,1787081700,0.98461,0.98466,0.98451,0.98466,68,18,0
2026-08-18T19:40:00Z,1787082000,0.98465,0.98477,0.98465,0.98468,87,18,0
2026-08-18T19:45:00Z,1787082300,0.98468,0.98474,0.98458,0.98466,75,18,0
2026-08-18T19:50:00Z,1787082600,0.98465,0.98469,0.9846,0.9846,77,18,0
2026-08-18T19:55:00Z,1787082900,0.98462,0.98463,0.98442,0.98451,122,18,0
2026-08-18T20:00:00Z,1787083200,0.98453,0.98455,0.98445,0.98446,73,18,0
2026-08-18T20:05:00Z,1787083500,0.98445,0.98451,0.98437,0.98443,53,18,0
2026-08-18T20:10:00Z,1787083800,0.98444,0.98453,0.98437,0.98453,40,18,0
2026-08-18T20:15:00Z,1787084100,0.98453,0.98465,0.98452,0.98456,40,18,0
2026-08-18T20:20:00Z,1787084400,0.98456,0.98457,0.98444,0.98449,38,18,0
2026-08-18T20:25:00Z,1787084700,0.98449,0.98449,0.98442,0.98443,44,18,0
2026-08-18T20:30:00Z,1787085000,0.98443,0.9845,0.98438,0.98448,41,18,0
2026-08-18T20:35:00Z,1787085300,0.98448,0.98449,0.98443,0.98446,40,18,0
2026-08-18T20:40:00Z,1787085600,0.98446,0.98448,0.98444,0.98447,28,18,0
2026-08-18T20:45:00Z,1787085900,0.98447,0.98453,0.98441,0.98441,48,18,0
2026-08-18T20:50:00Z,1787086200,0.98441,0.98454,0.9844,0.98454,25,18,0
2026-08-18T20:55:00Z,1787086500,0.98452,0.98459,0.98448,0.98459,55,18,0
2026-08-18T21:00:00Z,1787086800,0.9846,0.9846,0.9846,0.9846,1,24,0
2026-08-18T21:05:00Z,1787087100,0.98461,0.98461,0.98454,0.98455,15,22,0
2026-08-18T21:10:00Z,1787087400,0.98456,0.98457,0.98438,0.98444,30,25,0
2026-08-18T21:15:00Z,1787087700,0.98443,0.98444,0.98395,0.98399,37,41,0
2026-08-18T21:20:00Z,1787088000,0.98398,0.98401,0.98388,0.98394,52,73,0
2026-08-18T21:25:00Z,1787088300,0.98392,0.98412,0.98374,0.98411,46,78,0
2026-08-18T21:30:00Z,1787088600,0.98411,0.98435,0.98411,0.98433,88,49,0
2026-08-18T21:35:00Z,1787088900,0.98432,0.98437,0.98427,0.98433,63,38,0
2026-08-18T21:40:00Z,1787089200,0.98433,0.98436,0.98417,0.98417,77,41,0
2026-08-18T21:45:00Z,1787089500,0.98418,0.9842,0.98405,0.98415,64,46,0
2026-08-18T21:50:00Z,1787089800,0.98416,0.9842,0.98415,0.98418,28,32,0
2026-08-18T21:55:00Z,1787090100,0.98418,0.98419,0.98402,0.98412,46,29,0
2026-08-18T22:00:00Z,1787090400,0.98414,0.98447,0.98414,0.98447,56,28,0
2026-08-18T22:05:00Z,1787090700,0.98447,0.98453,0.98444,0.98453,48,18,0
2026-08-18T22:10:00Z,1787091000,0.98453,0.98453,0.9843,0.9843,46,18,0
2026-08-18T22:15:00Z,1787091300,0.9843,0.98454,0.98428,0.98453,43,18,0
2026-08-18T22:20:00Z,1787091600,0.98447,0.98458,0.98441,0.98457,60,18,0
2026-08-18T22:25:00Z,1787091900,0.98457,0.98458,0.98445,0.98455,54,18,0
2026-08-18T22:30:00Z,1787092200,0.98455,0.98455,0.98423,0.98447,81,18,0
2026-08-18T22:35:00Z,1787092500,0.98447,0.9845,0.98433,0.98439,45,18,0
2026-08-18T22:40:00Z,1787092800,0.98439,0.98441,0.98432,0.9844,59,18,0
2026-08-18T22:45:00Z,1787093100,0.9844,0.98451,0.98433,0.98451,35,18,0
2026-08-18T22:50:00Z,1787093400,0.98451,0.98461,0.98446,0.98446,43,18,0
2026-08-18T22:55:00Z,1787093700,0.98449,0.98449,0.98438,0.98441,24,18,0
2026-08-18T23:00:00Z,1787094000,0.98441,0.98448,0.98441,0.98442,50,18,0
