time_utc,Day_IST,Time_IST,time,open,high,low,close,tick_volume,spread,real_volume
2021-03-11T20:00:00+00:00,2021-03-12,01:30:00,1615492800,1.39905,1.3992499999999999,1.3983400000000001,1.39867,665,50,0
2021-03-12T00:00:00+00:00,2021-03-12,05:30:00,1615507200,1.39877,1.40049,1.3973,1.39776,4817,50,0
2021-03-12T04:00:00+00:00,2021-03-12,09:30:00,1615521600,1.39773,1.39841,1.39356,1.39428,5575,50,0
2021-03-12T08:00:00+00:00,2021-03-12,13:30:00,1615536000,1.39426,1.39532,1.38794,1.3885,9649,50,0
2021-03-12T12:00:00+00:00,2021-03-12,17:30:00,1615550400,1.3884699999999999,1.39075,1.38635,1.38956,11817,50,0
2021-03-12T16:00:00+00:00,2021-03-12,21:30:00,1615564800,1.38954,1.39352,1.3885399999999999,1.39229,7267,50,0
2021-03-12T20:00:00+00:00,2021-03-13,01:30:00,1615579200,1.3923,1.39326,1.39166,1.39182,1778,50,0
2021-03-14T20:00:00+00:00,2021-03-15,01:30:00,1615752000,1.39155,1.39322,1.39151,1.39298,1652,50,0
2021-03-15T00:00:00+00:00,2021-03-15,05:30:00,1615766400,1.39297,1.39497,1.39211,1.39268,6265,50,0
2021-03-15T04:00:00+00:00,2021-03-15,09:30:00,1615780800,1.39266,1.39319,1.38961,1.39195,6161,50,0
2021-03-15T08:00:00+00:00,2021-03-15,13:30:00,1615795200,1.39197,1.39476,1.39069,1.39084,7730,50,0
2021-03-15T12:00:00+00:00,2021-03-15,17:30:00,1615809600,1.39086,1.39298,1.38531,1.38625,10814,50,0
2021-03-15T16:00:00+00:00,2021-03-15,21:30:00,1615824000,1.38623,1.39001,1.38617,1.3900000000000001,5659,50,0
2021-03-15T20:00:00+00:00,2021-03-16,01:30:00,1615838400,1.39001,1.39028,1.38911,1.38984,1827,50,0
2021-03-16T00:00:00+00:00,2021-03-16,05:30:00,1615852800,1.38984,1.39005,1.38657,1.38712,4237,50,0
2021-03-16T04:00:00+00:00,2021-03-16,09:30:00,1615867200,1.38713,1.38761,1.38211,1.3826800000000001,5230,50,0
2021-03-16T08:00:00+00:00,2021-03-16,13:30:00,1615881600,1.3827,1.3872,1.38091,1.38624,7699,50,0
2021-03-16T12:00:00+00:00,2021-03-16,17:30:00,1615896000,1.3862700000000001,1.38957,1.38612,1.38903,11008,50,0
2021-03-16T16:00:00+00:00,2021-03-16,21:30:00,1615910400,1.389,1.3906100000000001,1.38839,1.38981,6843,50,0
2021-03-16T20:00:00+00:00,2021-03-17,01:30:00,1615924800,1.38982,1.39041,1.3888,1.39024,1632,50,0
2021-03-17T00:00:00+00:00,2021-03-17,05:30:00,1615939200,1.39023,1.39053,1.38784,1.38902,4073,50,0
2021-03-17T04:00:00+00:00,2021-03-17,09:30:00,1615953600,1.38901,1.39292,1.38782,1.39164,4761,50,0
2021-03-17T08:00:00+00:00,2021-03-17,13:30:00,1615968000,1.39166,1.39241,1.38922,1.3897,7399,50,0
2021-03-17T12:00:00+00:00,2021-03-17,17:30:00,1615982400,1.38971,1.39121,1.38672,1.38873,9102,50,0
2021-03-17T16:00:00+00:00,2021-03-17,21:30:00,1615996800,1.3887,1.39663,1.3851,1.3963700000000001,15559,50,0
2021-03-17T20:00:00+00:00,2021-03-18,01:30:00,1616011200,1.39635,1.3976199999999999,1.39543,1.39753,2369,50,0
2021-03-18T00:00:00+00:00,2021-03-18,05:30:00,1616025600,1.39752,1.39775,1.39415,1.39428,6422,50,0
2021-03-18T04:00:00+00:00,2021-03-18,09:30:00,1616040000,1.39426,1.4001299999999999,1.39355,1.39577,7522,50,0
2021-03-18T08:00:00+00:00,2021-03-18,13:30:00,1616054400,1.39577,1.3994,1.39472,1.39604,11571,50,0
2021-03-18T12:00:00+00:00,2021-03-18,17:30:00,1616068800,1.39607,1.3967100000000001,1.38974,1.3937300000000001,14513,50,0
2021-03-18T16:00:00+00:00,2021-03-18,21:30:00,1616083200,1.39375,1.39526,1.39151,1.39234,9008,50,0
2021-03-18T20:00:00+00:00,2021-03-19,01:30:00,1616097600,1.39232,1.39385,1.39219,1.39231,2765,50,0
2021-03-19T00:00:00+00:00,2021-03-19,05:30:00,1616112000,1.39234,1.39239,1.38921,1.3915600000000001,5645,50,0
2021-03-19T04:00:00+00:00,2021-03-19,09:30:00,1616126400,1.39154,1.39568,1.3906399999999999,1.39496,5824,50,0
2021-03-19T08:00:00+00:00,2021-03-19,13:30:00,1616140800,1.39496,1.39593,1.39083,1.39086,8795,50,0
2021-03-19T12:00:00+00:00,2021-03-19,17:30:00,1616155200,1.39084,1.39173,1.38307,1.38712,16555,50,0
2021-03-19T16:00:00+00:00,2021-03-19,21:30:00,1616169600,1.3871,1.38861,1.38615,1.38643,6734,50,0
2021-03-19T20:00:00+00:00,2021-03-20,01:30:00,1616184000,1.38641,1.38686,1.38585,1.38667,996,50,0
2021-03-21T20:00:00+00:00,2021-03-22,01:30:00,1616356800,1.38419,1.38453,1.3829799999999999,1.38335,1399,50,0
2021-03-22T00:00:00+00:00,2021-03-22,05:30:00,1616371200,1.38336,1.38476,1.38179,1.38401,3865,50,0
2021-03-22T04:00:00+00:00,2021-03-22,09:30:00,1616385600,1.38399,1.38619,1.38368,1.38487,4991,50,0
2021-03-22T08:00:00+00:00,2021-03-22,13:30:00,1616400000,1.3849,1.38769,1.38388,1.38706,8380,50,0
2021-03-22T12:00:00+00:00,2021-03-22,17:30:00,1616414400,1.38705,1.38728,1.38213,1.38538,9785,50,0
2021-03-22T16:00:00+00:00,2021-03-22,21:30:00,1616428800,1.38541,1.38716,1.38504,1.3859,4464,50,0
2021-03-22T20:00:00+00:00,2021-03-23,01:30:00,1616443200,1.38592,1.3866800000000001,1.38567,1.38593,2309,50,0
2021-03-23T00:00:00+00:00,2021-03-23,05:30:00,1616457600,1.38593,1.38625,1.38345,1.38476,3845,50,0
2021-03-23T04:00:00+00:00,2021-03-23,09:30:00,1616472000,1.38474,1.38528,1.38217,1.38436,4600,50,0
2021-03-23T08:00:00+00:00,2021-03-23,13:30:00,1616486400,1.38437,1.38437,1.37516,1.3774899999999999,11327,50,0
2021-03-23T12:00:00+00:00,2021-03-23,17:30:00,1616500800,1.3774899999999999,1.3801999999999999,1.37689,1.37935,10098,50,0
2021-03-23T16:00:00+00:00,2021-03-23,21:30:00,1616515200,1.37933,1.37933,1.37487,1.37492,7069,50,0
2021-03-23T20:00:00+00:00,2021-03-24,01:30:00,1616529600,1.3749,1.37565,1.3724,1.37313,2710,50,0
2021-03-24T00:00:00+00:00,2021-03-24,05:30:00,1616544000,1.3731499999999999,1.37426,1.37243,1.37267,3621,50,0
2021-03-24T04:00:00+00:00,2021-03-24,09:30:00,1616558400,1.37266,1.37295,1.3673600000000001,1.36879,5848,50,0
2021-03-24T08:00:00+00:00,2021-03-24,13:30:00,1616572800,1.36879,1.37331,1.36788,1.37116,9535,50,0
2021-03-24T12:00:00+00:00,2021-03-24,17:30:00,1616587200,1.37115,1.37259,1.36961,1.37221,9215,50,0
2021-03-24T16:00:00+00:00,2021-03-24,21:30:00,1616601600,1.37219,1.37331,1.36852,1.3687,6906,50,0
2021-03-24T20:00:00+00:00,2021-03-25,01:30:00,1616616000,1.36869,1.36895,1.3679299999999999,1.3688500000000001,2454,50,0
2021-03-25T00:00:00+00:00,2021-03-25,05:30:00,1616630400,1.3688799999999999,1.37083,1.36792,1.37002,4358,50,0
2021-03-25T04:00:00+00:00,2021-03-25,09:30:00,1616644800,1.37002,1.3704100000000001,1.36695,1.36785,4358,50,0
2021-03-25T08:00:00+00:00,2021-03-25,13:30:00,1616659200,1.36784,1.37309,1.36708,1.36993,8338,50,0
2021-03-25T12:00:00+00:00,2021-03-25,17:30:00,1616673600,1.36991,1.37414,1.36923,1.3721999999999999,12331,50,0
2021-03-25T16:00:00+00:00,2021-03-25,21:30:00,1616688000,1.37221,1.37454,1.3716599999999999,1.37367,7819,50,0
2021-03-25T20:00:00+00:00,2021-03-26,01:30:00,1616702400,1.3737,1.37484,1.3728,1.37465,1635,50,0
2021-03-26T00:00:00+00:00,2021-03-26,05:30:00,1616716800,1.3746800000000001,1.37653,1.37455,1.37635,3067,50,0
2021-03-26T04:00:00+00:00,2021-03-26,09:30:00,1616731200,1.37635,1.37733,1.37423,1.37645,3726,50,0
2021-03-26T08:00:00+00:00,2021-03-26,13:30:00,1616745600,1.37643,1.37915,1.37631,1.37759,7252,50,0
2021-03-26T12:00:00+00:00,2021-03-26,17:30:00,1616760000,1.37756,1.38125,1.37514,1.37917,9563,50,0
2021-03-26T16:00:00+00:00,2021-03-26,21:30:00,1616774400,1.37919,1.37996,1.3776,1.37903,5584,50,0
2021-03-26T20:00:00+00:00,2021-03-27,01:30:00,1616788800,1.37901,1.3795899999999999,1.37884,1.3792,867,50,0
2021-03-28T20:00:00+00:00,2021-03-29,01:30:00,1616961600,1.3788,1.3795,1.37832,1.3790200000000001,1207,50,0
2021-03-29T00:00:00+00:00,2021-03-29,05:30:00,1616976000,1.37904,1.3791,1.37659,1.37788,3377,50,0
2021-03-29T04:00:00+00:00,2021-03-29,09:30:00,1616990400,1.37785,1.38046,1.37568,1.37962,5698,50,0
2021-03-29T08:00:00+00:00,2021-03-29,13:30:00,1617004800,1.3796300000000001,1.3845,1.37867,1.38428,9110,50,0
2021-03-29T12:00:00+00:00,2021-03-29,17:30:00,1617019200,1.38428,1.38468,1.37645,1.37934,11509,50,0
