time_utc,time,open,high,low,close,tick_volume,spread,real_volume
2026-08-13T02:30:00+00:00,1786588200,1.39478,1.3948800000000001,1.39467,1.39481,57,14,0
2026-08-13T02:35:00+00:00,1786588500,1.3948,1.3949099999999999,1.39477,1.3948800000000001,43,14,0
2026-08-13T02:40:00+00:00,1786588800,1.3948800000000001,1.39497,1.3948,1.3948,39,14,0
2026-08-13T02:45:00+00:00,1786589100,1.3948,1.39484,1.39469,1.39469,43,14,0
2026-08-13T02:50:00+00:00,1786589400,1.39469,1.39472,1.39468,1.3947,29,14,0
2026-08-13T02:55:00+00:00,1786589700,1.3947,1.39471,1.39468,1.39471,33,14,0
2026-08-13T03:00:00+00:00,1786590000,1.39471,1.3948800000000001,1.3947,1.39471,41,14,0
2026-08-13T03:05:00+00:00,1786590300,1.39471,1.39475,1.3946100000000001,1.39475,58,14,0
2026-08-13T03:10:00+00:00,1786590600,1.39475,1.39492,1.39472,1.39487,76,14,0
2026-08-13T03:15:00+00:00,1786590900,1.39487,1.39503,1.39487,1.395,57,14,0
2026-08-13T03:20:00+00:00,1786591200,1.395,1.39503,1.39484,1.39496,58,14,0
2026-08-13T03:25:00+00:00,1786591500,1.39496,1.395,1.3949,1.39493,34,14,0
2026-08-13T03:30:00+00:00,1786591800,1.39493,1.39494,1.39481,1.39484,46,14,0
2026-08-13T03:35:00+00:00,1786592100,1.39484,1.3948800000000001,1.3948,1.3948,35,14,0
2026-08-13T03:40:00+00:00,1786592400,1.3948,1.39483,1.39478,1.39482,25,14,0
2026-08-13T03:45:00+00:00,1786592700,1.39482,1.3949500000000001,1.39479,1.3949500000000001,48,14,0
2026-08-13T03:50:00+00:00,1786593000,1.3949500000000001,1.3949500000000001,1.39484,1.39484,37,14,0
2026-08-13T03:55:00+00:00,1786593300,1.39484,1.39489,1.39478,1.39479,42,14,0
2026-08-13T04:00:00+00:00,1786593600,1.39479,1.39484,1.39477,1.39478,33,14,0
2026-08-13T04:05:00+00:00,1786593900,1.39478,1.39479,1.3947,1.39479,36,14,0
2026-08-13T04:10:00+00:00,1786594200,1.39479,1.3949500000000001,1.39479,1.39483,45,14,0
