time_utc,Day_IST,Time_IST,time,open,high,low,close,tick_volume,spread,real_volume
2026-08-17T00:00:00+00:00,2026-08-17,05:30:00,1786924800,1.63346,1.63346,1.6327,1.6327,408,17,0
2026-08-17T00:15:00+00:00,2026-08-17,05:45:00,1786925700,1.63269,1.63283,1.6322100000000002,1.63227,415,17,0
2026-08-17T00:30:00+00:00,2026-08-17,06:00:00,1786926600,1.63229,1.63246,1.63205,1.6324,330,17,0
2026-08-17T00:45:00+00:00,2026-08-17,06:15:00,1786927500,1.6324,1.6329500000000001,1.63238,1.6326800000000001,396,17,0
2026-08-17T01:00:00+00:00,2026-08-17,06:30:00,1786928400,1.63269,1.6333,1.6326100000000001,1.63319,438,17,0
2026-08-17T01:15:00+00:00,2026-08-17,06:45:00,1786929300,1.63317,1.63321,1.63247,1.6326399999999999,410,17,0
2026-08-17T01:30:00+00:00,2026-08-17,07:00:00,1786930200,1.63262,1.63274,1.63217,1.6322299999999998,381,17,0
2026-08-17T01:45:00+00:00,2026-08-17,07:15:00,1786931100,1.63224,1.63225,1.63184,1.63218,364,17,0
2026-08-17T02:00:00+00:00,2026-08-17,07:30:00,1786932000,1.6322100000000002,1.63262,1.6320999999999999,1.63251,338,17,0
2026-08-17T02:15:00+00:00,2026-08-17,07:45:00,1786932900,1.63251,1.63278,1.63243,1.63249,243,17,0
2026-08-17T02:30:00+00:00,2026-08-17,08:00:00,1786933800,1.63249,1.63277,1.63226,1.63272,305,17,0
2026-08-17T02:45:00+00:00,2026-08-17,08:15:00,1786934700,1.6327099999999999,1.63281,1.63253,1.63272,289,17,0
2026-08-17T03:00:00+00:00,2026-08-17,08:30:00,1786935600,1.63269,1.6327500000000001,1.63225,1.63244,320,17,0
2026-08-17T03:15:00+00:00,2026-08-17,08:45:00,1786936500,1.63245,1.63251,1.63195,1.63195,230,17,0
2026-08-17T03:30:00+00:00,2026-08-17,09:00:00,1786937400,1.6319599999999999,1.63219,1.63163,1.63172,255,17,0
2026-08-17T03:45:00+00:00,2026-08-17,09:15:00,1786938300,1.63174,1.63179,1.63124,1.63133,276,17,0
2026-08-17T04:00:00+00:00,2026-08-17,09:30:00,1786939200,1.63133,1.6313900000000001,1.63093,1.63111,333,17,0
2026-08-17T04:15:00+00:00,2026-08-17,09:45:00,1786940100,1.6311,1.63111,1.63053,1.631,307,17,0
2026-08-17T04:30:00+00:00,2026-08-17,10:00:00,1786941000,1.631,1.6312600000000002,1.63093,1.63093,235,17,0
2026-08-17T04:45:00+00:00,2026-08-17,10:15:00,1786941900,1.6309200000000001,1.63122,1.6308799999999999,1.63118,205,17,0
2026-08-17T05:00:00+00:00,2026-08-17,10:30:00,1786942800,1.6311900000000001,1.63132,1.63086,1.63098,264,17,0
2026-08-17T05:15:00+00:00,2026-08-17,10:45:00,1786943700,1.631,1.63105,1.6306,1.63061,278,17,0
2026-08-17T05:30:00+00:00,2026-08-17,11:00:00,1786944600,1.6305800000000001,1.6306699999999998,1.62883,1.6290900000000001,513,17,0
2026-08-17T05:45:00+00:00,2026-08-17,11:15:00,1786945500,1.62908,1.62957,1.62847,1.62901,560,17,0
2026-08-17T06:00:00+00:00,2026-08-17,11:30:00,1786946400,1.6289799999999999,1.62921,1.62863,1.6292,553,17,0
2026-08-17T06:15:00+00:00,2026-08-17,11:45:00,1786947300,1.6292,1.62939,1.6286399999999999,1.6288200000000002,508,17,0
2026-08-17T06:30:00+00:00,2026-08-17,12:00:00,1786948200,1.6288,1.6289,1.6284800000000001,1.62863,412,17,0
2026-08-17T06:45:00+00:00,2026-08-17,12:15:00,1786949100,1.62862,1.62876,1.6280299999999999,1.62806,485,17,0
2026-08-17T07:00:00+00:00,2026-08-17,12:30:00,1786950000,1.62808,1.62873,1.6277599999999999,1.6286800000000001,639,17,0
2026-08-17T07:15:00+00:00,2026-08-17,12:45:00,1786950900,1.6287,1.6294300000000002,1.62836,1.6292900000000001,545,17,0
2026-08-17T07:30:00+00:00,2026-08-17,13:00:00,1786951800,1.6292900000000001,1.6302400000000001,1.62928,1.62991,608,17,0
2026-08-17T07:45:00+00:00,2026-08-17,13:15:00,1786952700,1.6299000000000001,1.63007,1.62967,1.62994,453,17,0
2026-08-17T08:00:00+00:00,2026-08-17,13:30:00,1786953600,1.62996,1.63068,1.62996,1.63035,460,17,0
2026-08-17T08:15:00+00:00,2026-08-17,13:45:00,1786954500,1.63035,1.63076,1.63026,1.63062,389,17,0
2026-08-17T08:30:00+00:00,2026-08-17,14:00:00,1786955400,1.63063,1.63063,1.62933,1.62951,476,17,0
2026-08-17T08:45:00+00:00,2026-08-17,14:15:00,1786956300,1.62951,1.6295899999999999,1.62878,1.62899,546,17,0
2026-08-17T09:00:00+00:00,2026-08-17,14:30:00,1786957200,1.629,1.62907,1.6282100000000002,1.6283699999999999,505,17,0
2026-08-17T09:15:00+00:00,2026-08-17,14:45:00,1786958100,1.62839,1.6289099999999999,1.62828,1.6289099999999999,378,17,0
2026-08-17T09:30:00+00:00,2026-08-17,15:00:00,1786959000,1.6289099999999999,1.6289099999999999,1.62754,1.62754,400,17,0
2026-08-17T09:45:00+00:00,2026-08-17,15:15:00,1786959900,1.62754,1.62767,1.6273499999999999,1.6273900000000001,312,17,0
2026-08-17T10:00:00+00:00,2026-08-17,15:30:00,1786960800,1.6273900000000001,1.62748,1.62711,1.6271499999999999,365,17,0
2026-08-17T10:15:00+00:00,2026-08-17,15:45:00,1786961700,1.62714,1.62741,1.62668,1.6267399999999999,369,17,0
2026-08-17T10:30:00+00:00,2026-08-17,16:00:00,1786962600,1.62677,1.62709,1.62661,1.6268099999999999,449,17,0
2026-08-17T10:45:00+00:00,2026-08-17,16:15:00,1786963500,1.62682,1.62718,1.6266500000000002,1.6267399999999999,345,17,0
2026-08-17T11:00:00+00:00,2026-08-17,16:30:00,1786964400,1.62675,1.62679,1.62635,1.62646,341,17,0
2026-08-17T11:15:00+00:00,2026-08-17,16:45:00,1786965300,1.62646,1.62653,1.62605,1.6263999999999998,357,17,0
2026-08-17T11:30:00+00:00,2026-08-17,17:00:00,1786966200,1.6263999999999998,1.627,1.6263999999999998,1.6268500000000001,375,17,0
2026-08-17T11:45:00+00:00,2026-08-17,17:15:00,1786967100,1.6268500000000001,1.627,1.6267200000000002,1.6268799999999999,371,17,0
2026-08-17T12:00:00+00:00,2026-08-17,17:30:00,1786968000,1.6268799999999999,1.62724,1.62683,1.62709,423,17,0
2026-08-17T12:15:00+00:00,2026-08-17,17:45:00,1786968900,1.6271,1.6278899999999998,1.6270099999999998,1.62764,578,17,0
2026-08-17T12:30:00+00:00,2026-08-17,18:00:00,1786969800,1.6276000000000002,1.6285699999999999,1.6274600000000001,1.62833,503,17,0
